PRACTICE,SUB_CHAPTER,ITEMS,NIC,ACT COST,QUANTITY,ClusterNumber
discrete,continuous,continuous,continuous,continuous,continuous,continuous
,,,,,,
C81068,601021.0,94.0,411.2,382.35,10010.0,1.0
C81069,601021.0,125.0,451.1,422.47,10790.0,3.0
C81070,601021.0,73.0,184.02,171.43,5586.0,3.0
C81071,601021.0,158.0,732.82,681.96,14780.0,2.0
C81072,601021.0,218.0,660.94,619.9,17348.0,0.0
C81073,601021.0,72.0,331.56,308.99,5862.0,1.0
C81074,601021.0,100.0,296.07,277.77,8657.0,1.0
C81075,601021.0,48.0,153.74,142.51,2982.0,3.0
C81076,601021.0,30.0,93.28,86.62,1904.0,3.0
C81077,601021.0,46.0,201.4,187.41,3592.0,1.0
C81080,601021.0,95.0,247.28,234.12,3019.0,3.0
C81081,601021.0,139.0,561.99,525.54,8066.0,1.0
C81082,601021.0,61.0,111.78,103.54,2974.0,3.0
C81083,601021.0,90.0,233.09,218.91,6924.0,1.0
C81084,601021.0,115.0,244.52,229.68,7077.0,3.0
C81086,601021.0,97.0,237.49,221.03,5714.0,3.0
C81087,601021.0,154.0,547.83,512.93,11166.0,2.0
C81089,601021.0,81.0,141.16,131.97,3038.0,3.0
C81090,601021.0,58.0,207.97,194.07,4957.0,3.0
C81091,601021.0,194.0,433.32,404.55,14772.0,1.0
C81092,601021.0,63.0,125.63,117.69,4372.0,3.0
C81094,601021.0,82.0,279.95,260.56,5593.0,3.0
C81095,601021.0,64.0,257.52,239.53,6812.0,1.0
C81096,601021.0,97.0,219.93,207.89,6772.0,3.0
C81097,601021.0,35.0,179.93,167.2,4063.0,1.0
C81099,601021.0,153.0,346.24,323.6,10750.0,3.0
C81101,601021.0,69.0,224.25,209.48,5421.0,3.0
C81104,601021.0,23.0,93.43,86.96,1664.0,1.0
C81106,601021.0,67.0,139.47,130.59,3898.0,1.0
C81108,601021.0,120.0,425.19,396.06,12470.0,1.0
C81110,601021.0,106.0,228.1,215.27,4431.0,1.0
C81113,601021.0,59.0,295.73,276.11,5700.0,1.0
C81114,601021.0,71.0,290.63,270.71,6950.0,0.0
C81115,601021.0,40.0,156.75,146.08,2934.0,3.0
C81118,601021.0,192.0,570.98,533.28,12410.0,2.0
C81604,601021.0,31.0,110.46,103.4,2604.0,1.0
C81611,601021.0,35.0,60.42,55.98,2150.0,3.0
C81615,601021.0,17.0,38.15,35.65,1330.0,2.0
C81616,601021.0,102.0,450.92,419.61,11066.0,2.0
C81634,601021.0,62.0,194.09,181.75,3892.0,1.0
C81638,601021.0,91.0,186.09,175.97,4375.0,2.0
C81640,601021.0,17.0,72.57,67.63,960.0,1.0
C81642,601021.0,21.0,84.52,78.56,2044.0,1.0
C81647,601021.0,97.0,167.16,158.01,5110.0,3.0
C81648,601021.0,22.0,94.98,88.75,2310.0,1.0
C81649,601021.0,90.0,237.78,222.02,6270.0,1.0
C81652,601021.0,25.0,62.41,58.71,1778.0,0.0
C81653,601021.0,26.0,47.27,44.9,1570.0,1.0
C81654,601021.0,22.0,59.14,55.53,1604.0,1.0
C81655,601021.0,76.0,250.53,233.89,6472.0,3.0
C81658,601021.0,49.0,108.67,102.43,2452.0,1.0
C81660,601021.0,26.0,77.3,72.42,1598.0,1.0
C81661,601021.0,77.0,143.15,136.51,3553.0,3.0
C81662,601021.0,81.0,225.35,209.87,5850.0,1.0
C82001,601021.0,75.0,161.98,151.33,4465.0,1.0
C82002,601021.0,51.0,171.86,159.74,4368.0,1.0
C82003,601021.0,224.0,531.89,504.75,11798.0,1.0
C82005,601021.0,143.0,521.01,485.94,7150.0,2.0
C82007,601021.0,119.0,516.5,483.16,9089.0,3.0
C82008,601021.0,95.0,353.25,329.07,6328.0,2.0
C82009,601021.0,359.0,928.61,871.89,16611.0,3.0
C82010,601021.0,126.0,318.9,301.0,5231.0,3.0
C82011,601021.0,46.0,320.09,297.06,4564.0,1.0
C82012,601021.0,195.0,610.11,568.12,10470.0,1.0
C82013,601021.0,115.0,467.75,437.05,9088.0,3.0
C82014,601021.0,155.0,424.91,397.47,9638.0,1.0
C82015,601021.0,9.0,32.0,29.75,700.0,3.0
C82016,601021.0,63.0,198.94,184.69,3952.0,1.0
C82017,601021.0,227.0,584.67,544.17,15312.0,3.0
C82018,601021.0,392.0,1059.45,996.71,18272.0,2.0
C82019,601021.0,79.0,142.46,135.82,3643.0,2.0
C82020,601021.0,62.0,219.6,204.79,4515.0,0.0
C82021,601021.0,59.0,390.42,362.68,5592.0,3.0
C82022,601021.0,74.0,213.76,198.93,4600.0,3.0
C82023,601021.0,2.0,3.04,2.84,112.0,2.0
C82024,601021.0,385.0,2251.99,2094.82,38460.0,2.0
C82025,601021.0,51.0,190.35,178.27,3594.0,3.0
C82026,601021.0,71.0,350.62,325.93,7730.0,1.0
C82027,601021.0,80.0,241.12,226.57,3990.0,3.0
C82028,601021.0,161.0,536.71,501.21,11451.0,3.0
C82029,601021.0,136.0,397.61,372.43,7794.0,3.0
C82030,601021.0,86.0,513.32,476.91,6994.0,3.0
C82031,601021.0,237.0,811.82,759.71,15016.0,2.0
C82032,601021.0,34.0,175.0,163.2,4108.0,1.0
C82033,601021.0,96.0,316.2,294.77,4554.0,2.0
C82034,601021.0,40.0,170.06,158.69,3256.0,1.0
C82035,601021.0,72.0,380.09,354.75,7606.0,1.0
C82036,601021.0,128.0,366.68,341.82,6977.0,1.0
C82038,601021.0,308.0,1345.54,1258.53,26788.0,1.0
C82039,601021.0,209.0,450.57,425.24,9800.0,1.0
C82040,601021.0,89.0,214.65,201.08,5040.0,1.0
C82041,601021.0,164.0,478.79,447.66,10639.0,1.0
C82042,601021.0,88.0,324.82,303.43,6303.0,1.0
C82043,601021.0,59.0,183.1,171.81,3000.0,3.0
C82044,601021.0,90.0,235.23,218.3,3666.0,3.0
C82045,601021.0,85.0,329.46,306.81,4822.0,1.0
C82046,601021.0,184.0,749.74,698.19,16652.0,2.0
C82047,601021.0,160.0,421.91,396.84,9030.0,1.0
C82048,601021.0,51.0,224.86,209.4,5048.0,3.0
C82050,601021.0,137.0,560.43,521.89,10292.0,1.0
C82051,601021.0,148.0,402.48,375.21,9091.0,3.0
C82052,601021.0,52.0,233.9,217.38,3234.0,3.0
C82053,601021.0,49.0,142.9,133.48,3364.0,2.0
C82054,601021.0,132.0,360.74,335.73,5621.0,3.0
C82055,601021.0,122.0,568.4,528.69,7260.0,1.0
C82056,601021.0,102.0,636.28,591.01,7038.0,3.0
C82059,601021.0,20.0,35.23,32.88,784.0,1.0
C82060,601021.0,117.0,284.45,266.51,8204.0,2.0
C82061,601021.0,128.0,467.12,434.97,8400.0,1.0
C82062,601021.0,64.0,393.41,365.87,6167.0,1.0
C82063,601021.0,95.0,564.89,525.28,10106.0,2.0
C82064,601021.0,115.0,315.81,294.53,9330.0,3.0
C82066,601021.0,125.0,677.23,630.02,10615.0,1.0
C82067,601021.0,92.0,522.03,485.88,7850.0,3.0
C82068,601021.0,102.0,411.79,383.28,6980.0,3.0
C82070,601021.0,70.0,298.65,278.5,6856.0,1.0
C82071,601021.0,107.0,409.49,382.61,7156.0,3.0
C82072,601021.0,87.0,455.66,423.95,8774.0,1.0
C82073,601021.0,185.0,404.33,380.67,8503.0,0.0
C82075,601021.0,138.0,254.37,238.23,8194.0,3.0
C82076,601021.0,62.0,159.9,150.13,2418.0,3.0
C82077,601021.0,104.0,246.25,230.81,4216.0,1.0
C82078,601021.0,53.0,459.49,426.26,4872.0,1.0
C82079,601021.0,68.0,388.01,361.94,8147.0,1.0
C82080,601021.0,126.0,428.57,403.22,5775.0,2.0
C82082,601021.0,80.0,206.55,193.12,5054.0,3.0
C82084,601021.0,99.0,244.11,228.94,6842.0,2.0
C82086,601021.0,97.0,323.43,301.35,7206.0,0.0
C82088,601021.0,221.0,846.39,792.71,14408.0,2.0
C82091,601021.0,139.0,352.28,330.11,8436.0,2.0
C82092,601021.0,50.0,165.13,154.36,3164.0,2.0
C82093,601021.0,178.0,505.32,470.58,7596.0,1.0
C82094,601021.0,79.0,217.99,204.4,5043.0,2.0
C82095,601021.0,87.0,351.36,331.01,5509.0,1.0
C82096,601021.0,73.0,287.72,267.71,4818.0,1.0
C82097,601021.0,10.0,36.32,33.76,1036.0,3.0
C82098,601021.0,34.0,102.43,95.69,2608.0,1.0
C82099,601021.0,95.0,318.33,297.53,5507.0,2.0
C82100,601021.0,41.0,83.46,78.5,2180.0,2.0
C82102,601021.0,48.0,175.02,162.34,4010.0,1.0
C82103,601021.0,128.0,450.79,419.69,8236.0,1.0
C82105,601021.0,18.0,86.19,80.36,1546.0,0.0
C82107,601021.0,209.0,756.7,704.59,13316.0,2.0
C82109,601021.0,36.0,85.49,79.25,1598.0,3.0
C82111,601021.0,15.0,67.75,63.43,1162.0,0.0
C82112,601021.0,44.0,141.87,133.04,2720.0,1.0
C82114,601021.0,25.0,127.82,118.9,1852.0,2.0
C82116,601021.0,81.0,361.23,336.87,6448.0,2.0
C82119,601021.0,58.0,131.73,122.84,3956.0,2.0
C82120,601021.0,37.0,93.82,88.47,2758.0,1.0
C82121,601021.0,133.0,455.46,429.22,10759.0,1.0
C82122,601021.0,47.0,171.36,159.8,2944.0,1.0
C82123,601021.0,92.0,310.55,289.64,6188.0,3.0
C82124,601021.0,11.0,28.24,26.39,602.0,0.0
C82600,601021.0,54.0,163.48,152.8,4546.0,1.0
C82610,601021.0,43.0,166.01,154.69,4330.0,0.0
C82611,601021.0,56.0,100.47,94.54,2916.0,1.0
C82614,601021.0,55.0,192.16,179.35,3408.0,1.0
C82620,601021.0,106.0,305.75,288.41,3717.0,2.0
C82623,601021.0,62.0,122.25,115.3,3067.0,1.0
C82624,601021.0,69.0,230.61,215.26,4213.0,0.0
C82626,601021.0,33.0,97.97,91.56,1508.0,2.0
C82627,601021.0,65.0,502.47,467.74,6150.0,2.0
C82628,601021.0,43.0,112.25,105.38,2816.0,1.0
C82631,601021.0,23.0,94.08,87.53,2286.0,1.0
C82634,601021.0,37.0,133.42,124.33,2410.0,1.0
C82639,601021.0,68.0,206.09,192.53,4442.0,2.0
C82642,601021.0,302.0,1064.78,997.7,14849.0,2.0
C82643,601021.0,411.0,1090.82,1023.9,24906.0,2.0
C82644,601021.0,36.0,84.45,80.66,1319.0,1.0
C82649,601021.0,33.0,146.06,135.37,2240.0,3.0
C82650,601021.0,50.0,150.39,141.5,2684.0,1.0
C82651,601021.0,123.0,377.87,352.24,7232.0,2.0
C82653,601021.0,27.0,61.1,57.54,1078.0,2.0
C82656,601021.0,39.0,146.39,138.17,1252.0,3.0
C82657,601021.0,37.0,72.07,67.31,2272.0,3.0
C82659,601021.0,144.0,235.49,222.24,7104.0,2.0
C82660,601021.0,147.0,508.84,475.63,9058.0,2.0
C82662,601021.0,54.0,198.83,185.15,3132.0,0.0
C82663,601021.0,37.0,139.17,129.57,2718.0,3.0
C82667,601021.0,146.0,616.12,573.21,9002.0,2.0
C82669,601021.0,49.0,104.44,97.64,2830.0,0.0
C82670,601021.0,11.0,13.37,13.52,301.0,0.0
C82671,601021.0,141.0,516.12,480.52,16812.0,2.0
C82676,601021.0,99.0,366.5,341.52,7459.0,2.0
C82678,601021.0,220.0,494.3,464.68,14089.0,2.0
C82680,601021.0,117.0,444.24,413.14,8554.0,2.0
C83001,601021.0,177.0,478.09,451.31,9268.0,2.0
C83002,601021.0,49.0,133.19,124.0,3950.0,3.0
C83003,601021.0,391.0,676.12,645.01,16626.0,1.0
C83004,601021.0,132.0,626.94,583.04,13522.0,1.0
C83005,601021.0,111.0,267.17,249.02,6798.0,3.0
C83006,601021.0,30.0,104.48,97.49,1832.0,3.0
C83007,601021.0,319.0,979.45,913.38,16756.0,1.0
C83008,601021.0,78.0,341.31,317.42,4862.0,1.0
C83009,601021.0,142.0,348.15,328.13,6436.0,2.0
C83010,601021.0,64.0,230.45,215.24,3458.0,1.0
C83011,601021.0,109.0,305.74,284.51,5936.0,3.0
C83013,601021.0,121.0,352.15,327.93,6818.0,3.0
C83014,601021.0,142.0,359.5,340.94,6094.0,1.0
C83015,601021.0,217.0,304.83,288.46,9426.0,3.0
C83016,601021.0,74.0,112.65,107.77,2484.0,2.0
C83018,601021.0,257.0,617.24,584.88,11344.0,2.0
C83019,601021.0,436.0,1110.51,1041.97,25573.0,3.0
C83020,601021.0,160.0,433.22,401.31,8819.0,3.0
C83022,601021.0,342.0,1045.82,981.46,18393.0,1.0
C83023,601021.0,387.0,936.72,880.98,16789.0,3.0
C83024,601021.0,72.0,151.26,140.15,2863.0,3.0
C83025,601021.0,157.0,557.02,520.71,8809.0,1.0
C83026,601021.0,362.0,1130.19,1052.75,18483.0,3.0
C83027,601021.0,131.0,391.26,366.27,5961.0,3.0
C83028,601021.0,123.0,514.22,477.55,8854.0,3.0
C83029,601021.0,105.0,340.45,319.11,4960.0,3.0
C83030,601021.0,91.0,251.52,232.99,3695.0,3.0
C83031,601021.0,178.0,492.59,462.42,8681.0,3.0
C83032,601021.0,157.0,539.54,502.85,8260.0,3.0
C83033,601021.0,33.0,103.07,95.53,1746.0,3.0
C83035,601021.0,263.0,1017.31,946.63,15197.0,3.0
C83036,601021.0,171.0,159.9,149.33,4898.0,3.0
C83037,601021.0,129.0,216.61,202.79,5643.0,1.0
C83038,601021.0,117.0,307.83,286.31,6161.0,3.0
C83039,601021.0,163.0,588.98,546.31,7643.0,3.0
C83040,601021.0,394.0,919.94,871.64,14963.0,3.0
C83041,601021.0,88.0,239.0,224.27,7833.0,3.0
C83042,601021.0,101.0,256.47,238.4,3933.0,3.0
C83043,601021.0,149.0,474.0,440.21,8204.0,3.0
C83044,601021.0,202.0,582.21,551.08,10447.0,2.0
C83045,601021.0,188.0,929.83,864.88,18334.0,3.0
C83046,601021.0,77.0,223.18,208.99,4550.0,1.0
C83047,601021.0,161.0,582.35,542.12,10976.0,2.0
C83048,601021.0,166.0,736.79,686.96,12498.0,1.0
C83049,601021.0,152.0,380.65,352.86,8568.0,3.0
C83051,601021.0,178.0,328.07,313.86,6021.0,0.0
C83052,601021.0,63.0,134.06,124.26,2914.0,1.0
C83053,601021.0,31.0,103.6,95.99,1742.0,3.0
C83054,601021.0,188.0,583.33,542.16,7803.0,3.0
C83055,601021.0,100.0,381.03,353.0,6114.0,3.0
C83056,601021.0,124.0,309.5,290.8,6266.0,3.0
C83057,601021.0,100.0,197.82,187.72,3707.0,3.0
C83058,601021.0,124.0,490.21,457.82,5237.0,3.0
C83059,601021.0,122.0,468.77,436.81,10554.0,2.0
C83060,601021.0,120.0,297.49,277.04,8092.0,1.0
C83061,601021.0,125.0,300.57,279.54,7573.0,3.0
C83062,601021.0,74.0,146.04,136.83,3263.0,3.0
C83063,601021.0,536.0,1449.63,1362.14,24146.0,3.0
C83064,601021.0,449.0,952.96,902.29,19979.0,3.0
C83065,601021.0,182.0,835.01,775.97,9766.0,3.0
C83067,601021.0,75.0,190.47,176.86,4612.0,3.0
C83068,601021.0,1.0,17.67,16.48,84.0,1.0
C83071,601021.0,134.0,348.64,327.39,7414.0,3.0
C83072,601021.0,142.0,314.81,298.34,9150.0,1.0
C83073,601021.0,20.0,40.86,38.89,669.0,1.0
C83074,601021.0,49.0,106.44,98.66,2066.0,3.0
C83075,601021.0,119.0,253.8,237.44,6430.0,1.0
C83078,601021.0,109.0,327.55,308.02,5800.0,1.0
C83079,601021.0,37.0,119.23,111.0,2636.0,1.0
C83080,601021.0,95.0,442.28,411.25,6656.0,1.0
C83082,601021.0,144.0,300.58,286.57,7613.0,1.0
C83083,601021.0,181.0,455.41,423.71,10412.0,3.0
C83085,601021.0,216.0,524.39,494.64,6778.0,1.0
C83605,601021.0,70.0,178.12,165.54,2899.0,3.0
C83611,601021.0,111.0,231.93,215.12,5065.0,1.0
C83613,601021.0,128.0,352.53,332.2,5379.0,3.0
C83614,601021.0,83.0,163.98,152.38,4223.0,3.0
C83617,601021.0,144.0,640.62,595.47,9800.0,1.0
C83626,601021.0,50.0,148.97,140.39,3234.0,0.0
C83628,601021.0,25.0,58.12,53.88,1064.0,3.0
C83631,601021.0,49.0,141.85,133.91,4469.0,1.0
C83633,601021.0,33.0,113.77,106.15,1241.0,3.0
C83634,601021.0,95.0,220.93,207.24,4573.0,3.0
C83635,601021.0,149.0,452.46,420.3,10261.0,3.0
C83637,601021.0,84.0,205.8,192.67,4780.0,3.0
C83641,601021.0,148.0,413.11,383.55,7452.0,3.0
C83643,601021.0,51.0,67.0,62.08,1996.0,3.0
C83649,601021.0,61.0,249.24,230.91,3026.0,1.0
C83650,601021.0,161.0,407.48,380.16,9382.0,3.0
C83653,601021.0,20.0,65.19,60.41,940.0,1.0
C84001,601021.0,297.0,761.28,710.69,18284.0,1.0
C84002,601021.0,115.0,444.8,414.82,8761.0,3.0
C84003,601021.0,32.0,100.61,93.87,2823.0,3.0
C84004,601021.0,95.0,301.35,281.5,6545.0,2.0
C84005,601021.0,140.0,556.64,517.58,9784.0,3.0
C84008,601021.0,45.0,95.91,89.08,2758.0,3.0
C84009,601021.0,125.0,480.1,448.17,11312.0,1.0
C84010,601021.0,139.0,501.91,467.21,13140.0,1.0
C84011,601021.0,93.0,501.31,466.58,11664.0,1.0
C84012,601021.0,215.0,587.46,549.1,17326.0,2.0
C84013,601021.0,144.0,419.34,391.98,8764.0,3.0
C84014,601021.0,149.0,368.55,343.9,11420.0,1.0
C84016,601021.0,416.0,668.1,637.55,19682.0,3.0
C84017,601021.0,298.0,875.69,815.55,16240.0,1.0
C84018,601021.0,137.0,538.83,503.3,11099.0,2.0
C84019,601021.0,172.0,491.47,458.64,13288.0,3.0
C84020,601021.0,80.0,192.63,180.49,6378.0,1.0
C84021,601021.0,176.0,900.18,836.27,17404.0,3.0
C84023,601021.0,10.0,41.58,38.93,962.0,0.0
C84024,601021.0,171.0,432.32,403.71,9300.0,3.0
C84025,601021.0,78.0,225.01,208.64,3888.0,3.0
C84026,601021.0,106.0,455.85,424.04,10054.0,3.0
C84028,601021.0,32.0,210.05,195.27,3004.0,1.0
C84029,601021.0,177.0,400.89,374.83,12698.0,1.0
C84030,601021.0,53.0,256.17,238.2,5692.0,1.0
C84031,601021.0,44.0,151.9,141.73,2729.0,1.0
C84032,601021.0,129.0,448.83,418.12,10720.0,3.0
C84033,601021.0,75.0,297.39,277.21,5048.0,3.0
C84034,601021.0,141.0,561.51,523.31,12053.0,2.0
C84035,601021.0,73.0,214.23,200.21,6844.0,3.0
C84036,601021.0,278.0,591.32,560.79,14479.0,2.0
C84037,601021.0,121.0,311.14,291.46,7178.0,3.0
C84039,601021.0,137.0,594.23,555.39,14406.0,1.0
C84042,601021.0,74.0,287.97,267.86,9252.0,1.0
C84043,601021.0,91.0,311.16,290.84,6314.0,2.0
C84044,601021.0,72.0,420.85,391.24,7414.0,1.0
C84045,601021.0,100.0,337.25,313.01,6506.0,3.0
C84046,601021.0,135.0,364.12,340.74,9067.0,2.0
C84047,601021.0,125.0,348.23,323.92,6334.0,3.0
C84048,601021.0,101.0,343.31,319.64,7430.0,3.0
C84049,601021.0,207.0,509.13,475.98,10286.0,3.0
C84051,601021.0,202.0,568.07,534.25,13186.0,1.0
C84052,601021.0,109.0,294.85,275.79,6127.0,3.0
C84053,601021.0,219.0,654.1,610.05,14864.0,1.0
C84055,601021.0,121.0,430.97,403.09,9520.0,1.0
C84057,601021.0,92.0,262.74,246.4,5552.0,3.0
C84059,601021.0,241.0,476.98,449.11,15070.0,1.0
C84060,601021.0,79.0,329.78,306.75,7890.0,2.0
C84061,601021.0,108.0,317.1,296.26,7687.0,2.0
C84063,601021.0,109.0,596.08,555.08,9279.0,2.0
C84064,601021.0,105.0,334.71,312.21,11097.0,2.0
C84065,601021.0,102.0,273.44,257.74,6032.0,1.0
C84066,601021.0,64.0,231.64,215.57,5480.0,1.0
C84067,601021.0,76.0,220.04,205.94,4800.0,3.0
C84069,601021.0,162.0,469.46,438.23,12068.0,1.0
C84072,601021.0,125.0,452.93,422.75,9204.0,2.0
C84074,601021.0,125.0,268.67,253.42,6473.0,3.0
C84076,601021.0,83.0,224.39,210.07,5206.0,2.0
C84077,601021.0,113.0,286.3,267.68,6956.0,1.0
C84078,601021.0,192.0,637.09,597.89,12210.0,2.0
C84080,601021.0,74.0,338.63,315.36,8096.0,1.0
C84081,601021.0,98.0,341.39,319.3,6990.0,2.0
C84084,601021.0,70.0,201.65,188.22,4812.0,3.0
C84085,601021.0,77.0,271.17,254.9,6909.0,1.0
C84086,601021.0,118.0,269.01,252.24,7132.0,1.0
C84087,601021.0,97.0,276.68,258.16,7292.0,3.0
C84090,601021.0,41.0,149.6,139.56,4273.0,1.0
C84091,601021.0,100.0,464.89,432.96,8920.0,2.0
C84092,601021.0,104.0,285.96,266.68,7616.0,2.0
C84094,601021.0,107.0,221.43,208.51,6762.0,1.0
C84095,601021.0,74.0,259.13,241.03,8598.0,3.0
C84096,601021.0,123.0,343.98,322.13,8490.0,2.0
C84101,601021.0,45.0,140.16,130.15,2968.0,3.0
C84103,601021.0,74.0,296.64,276.87,7154.0,2.0
C84104,601021.0,31.0,108.48,101.56,1870.0,0.0
C84105,601021.0,147.0,451.22,420.44,11620.0,2.0
C84106,601021.0,137.0,370.72,346.86,8358.0,3.0
C84107,601021.0,81.0,327.5,305.71,6550.0,3.0
C84112,601021.0,23.0,120.89,112.46,3400.0,3.0
C84113,601021.0,101.0,313.1,291.79,8890.0,3.0
C84114,601021.0,178.0,500.83,467.33,12632.0,1.0
C84115,601021.0,63.0,208.36,196.09,4823.0,1.0
C84116,601021.0,98.0,305.32,285.54,7516.0,2.0
C84117,601021.0,45.0,208.43,193.93,3778.0,0.0
C84120,601021.0,104.0,442.64,411.86,9466.0,1.0
C84122,601021.0,73.0,343.06,320.72,6846.0,1.0
C84123,601021.0,69.0,217.04,201.98,6288.0,3.0
C84124,601021.0,139.0,434.92,405.73,10605.0,1.0
C84125,601021.0,23.0,65.84,61.45,1372.0,3.0
C84127,601021.0,95.0,200.86,191.4,4645.0,2.0
C84129,601021.0,97.0,440.18,410.81,9892.0,3.0
C84131,601021.0,65.0,228.35,212.6,5862.0,1.0
C84133,601021.0,80.0,244.18,229.56,4123.0,1.0
C84135,601021.0,36.0,268.9,250.21,4118.0,2.0
C84136,601021.0,85.0,215.29,200.88,6456.0,2.0
C84138,601021.0,45.0,121.02,113.74,2760.0,2.0
C84140,601021.0,126.0,288.14,269.65,8648.0,3.0
C84142,601021.0,66.0,189.81,177.24,4288.0,1.0
C84144,601021.0,64.0,252.27,235.64,5368.0,2.0
C84150,601021.0,44.0,71.32,67.51,2099.0,1.0
C84151,601021.0,21.0,70.73,65.88,1354.0,0.0
C84602,601021.0,8.0,42.08,39.07,784.0,0.0
C84605,601021.0,158.0,500.92,466.73,10238.0,1.0
C84613,601021.0,34.0,87.91,82.26,2084.0,3.0
C84619,601021.0,74.0,495.84,461.5,8762.0,1.0
C84621,601021.0,27.0,61.67,57.85,896.0,0.0
C84624,601021.0,48.0,242.28,225.72,4181.0,1.0
C84628,601021.0,90.0,348.19,324.73,6088.0,0.0
C84629,601021.0,104.0,195.72,184.07,6850.0,2.0
C84637,601021.0,109.0,240.73,224.41,7014.0,2.0
C84646,601021.0,54.0,147.09,138.08,2644.0,3.0
C84647,601021.0,30.0,117.59,109.8,2836.0,3.0
C84650,601021.0,60.0,337.62,315.27,4558.0,2.0
C84654,601021.0,48.0,126.77,119.11,2594.0,1.0
C84656,601021.0,40.0,97.59,91.39,2764.0,1.0
C84658,601021.0,146.0,228.29,215.76,7849.0,2.0
C84660,601021.0,19.0,39.35,36.45,1250.0,3.0
C84664,601021.0,21.0,104.64,97.18,1736.0,1.0
C84667,601021.0,84.0,408.28,379.81,6402.0,1.0
C84672,601021.0,57.0,170.37,159.88,3747.0,0.0
C84676,601021.0,56.0,156.24,145.9,4008.0,2.0
C84679,601021.0,73.0,186.55,175.1,4522.0,2.0
C84680,601021.0,39.0,143.18,133.41,2624.0,0.0
C84682,601021.0,34.0,191.35,177.78,5616.0,0.0
C84683,601021.0,148.0,600.59,560.14,10224.0,0.0
C84688,601021.0,154.0,456.46,429.0,11848.0,2.0
C84691,601021.0,170.0,673.54,627.08,12236.0,0.0
C84692,601021.0,20.0,37.27,34.52,974.0,3.0
C84693,601021.0,66.0,311.24,289.98,6055.0,1.0
C84694,601021.0,22.0,113.42,105.32,2576.0,2.0
C84695,601021.0,59.0,219.86,205.7,3950.0,0.0
C84696,601021.0,42.0,210.62,195.74,3644.0,1.0
C84698,601021.0,62.0,178.82,167.3,4290.0,2.0
C84703,601021.0,38.0,110.52,103.12,3110.0,1.0
C84704,601021.0,55.0,187.13,174.48,5050.0,2.0
C84705,601021.0,37.0,128.95,119.98,4272.0,1.0
C84709,601021.0,120.0,834.8,776.14,10558.0,1.0
C84710,601021.0,60.0,238.07,221.35,4652.0,2.0
C84712,601021.0,65.0,179.43,167.31,4662.0,0.0
C84714,601021.0,6.0,66.43,61.7,828.0,0.0
C84717,601021.0,43.0,178.21,166.51,3020.0,2.0
C85001,601021.0,95.0,252.97,236.41,5828.0,2.0
C85003,601021.0,136.0,582.17,546.11,10131.0,2.0
C85004,601021.0,224.0,463.74,438.73,9699.0,1.0
C85005,601021.0,61.0,187.06,175.61,4118.0,3.0
C85006,601021.0,55.0,140.69,131.91,2693.0,3.0
C85007,601021.0,77.0,154.89,146.23,4655.0,2.0
C85008,601021.0,127.0,226.08,214.56,7395.0,3.0
C85009,601021.0,78.0,253.21,238.28,3665.0,0.0
C85010,601021.0,187.0,469.36,443.94,8925.0,1.0
C85013,601021.0,175.0,328.09,313.46,8211.0,2.0
C85014,601021.0,160.0,467.15,439.67,8458.0,2.0
C85016,601021.0,217.0,451.54,432.33,8107.0,1.0
C85017,601021.0,254.0,562.33,532.71,12000.0,2.0
C85018,601021.0,59.0,115.97,110.45,2909.0,2.0
C85019,601021.0,108.0,300.8,284.83,4894.0,1.0
C85020,601021.0,175.0,476.9,449.15,8399.0,1.0
C85022,601021.0,221.0,461.94,438.4,9335.0,1.0
C85023,601021.0,159.0,529.9,494.27,8735.0,2.0
C85024,601021.0,54.0,250.81,234.78,5752.0,3.0
C85026,601021.0,53.0,218.56,204.88,3954.0,3.0
C85028,601021.0,118.0,217.24,208.47,5443.0,2.0
C85030,601021.0,205.0,448.87,425.36,10381.0,2.0
C85033,601021.0,87.0,185.07,174.61,4025.0,1.0
C85614,601021.0,37.0,129.27,121.7,1931.0,1.0
C85619,601021.0,121.0,223.29,214.02,3933.0,2.0
C85622,601021.0,52.0,91.99,88.05,1757.0,2.0
C85623,601021.0,24.0,35.99,34.17,963.0,1.0
C85628,601021.0,5.0,27.12,25.18,616.0,2.0
C86001,601021.0,123.0,491.03,464.53,5440.0,2.0
C86002,601021.0,72.0,268.28,249.99,3714.0,2.0
C86003,601021.0,117.0,353.75,330.64,6242.0,3.0
C86005,601021.0,108.0,530.07,494.54,6790.0,2.0
C86006,601021.0,155.0,687.43,640.55,6042.0,1.0
C86007,601021.0,152.0,744.66,698.04,7440.0,3.0
C86009,601021.0,76.0,235.44,220.29,3892.0,3.0
C86011,601021.0,105.0,586.95,546.29,6170.0,1.0
C86012,601021.0,25.0,157.48,146.27,2384.0,3.0
C86013,601021.0,144.0,455.58,426.27,9034.0,3.0
C86014,601021.0,73.0,486.55,454.39,5586.0,2.0
C86015,601021.0,99.0,420.95,392.26,5110.0,3.0
C86016,601021.0,110.0,511.07,481.14,6094.0,1.0
C86017,601021.0,71.0,224.0,209.55,3832.0,1.0
C86018,601021.0,161.0,749.03,698.21,8362.0,2.0
C86019,601021.0,147.0,470.48,442.51,5312.0,1.0
C86020,601021.0,143.0,362.81,341.22,7801.0,2.0
