PRACTICE,SUB_CHAPTER,ITEMS,NIC,ACT COST,QUANTITY,ClusterNumber
discrete,continuous,continuous,continuous,continuous,continuous,continuous
,,,,,,
C84142,601011.0,24.0,955.81,885.65,170.0,1.0
C84142,601012.0,45.0,2203.69,2041.89,337.0,1.0
C84144,601011.0,11.0,452.34,419.14,73.0,2.0
C84144,601012.0,27.0,1129.26,1046.45,188.0,2.0
C84150,601011.0,16.0,607.65,563.17,98.0,1.0
C84150,601012.0,22.0,955.72,885.75,133.0,1.0
C84151,601011.0,7.0,208.86,193.55,35.0,0.0
C84151,601012.0,18.0,639.89,592.95,100.0,0.0
C84602,601011.0,9.0,488.14,452.27,85.0,0.0
C84602,601012.0,20.0,928.57,860.46,149.0,0.0
C84605,601011.0,44.0,2169.54,2010.18,322.0,1.0
C84605,601012.0,88.0,4365.0,4044.62,644.0,1.0
C84613,601011.0,12.0,420.29,389.43,64.0,3.0
C84613,601012.0,25.0,1146.29,1062.05,177.0,3.0
C84619,601011.0,19.0,837.18,775.73,132.0,1.0
C84619,601012.0,37.0,2002.11,1854.96,297.0,1.0
C84621,601011.0,14.0,572.62,530.58,91.0,0.0
C84621,601012.0,15.0,567.73,526.17,72.0,0.0
C84624,601011.0,12.0,489.68,453.74,70.0,1.0
C84624,601012.0,43.0,2277.54,2110.17,358.0,1.0
C84628,601011.0,22.0,866.03,802.57,146.0,0.0
C84628,601012.0,59.0,2609.16,2417.76,413.0,0.0
C84629,601011.0,17.0,594.84,551.31,106.0,2.0
C84629,601012.0,51.0,2619.44,2427.17,448.0,2.0
C84637,601011.0,20.0,1035.52,959.43,151.0,2.0
C84637,601012.0,61.0,2996.7,2776.52,465.0,2.0
C84646,601011.0,14.0,503.47,466.49,73.0,3.0
C84646,601012.0,25.0,964.05,893.23,143.0,3.0
C84647,601011.0,3.0,171.46,158.86,29.0,3.0
C84647,601012.0,12.0,485.17,449.56,84.0,3.0
C84650,601011.0,5.0,301.62,279.46,48.0,2.0
C84650,601012.0,16.0,796.86,738.63,115.0,2.0
C84654,601011.0,22.0,804.14,745.14,105.0,1.0
C84654,601012.0,21.0,1228.79,1138.46,223.0,1.0
C84656,601011.0,8.0,320.27,296.77,49.0,1.0
C84656,601012.0,28.0,1349.42,1250.39,211.0,1.0
C84658,601011.0,20.0,732.19,678.57,104.0,2.0
C84658,601012.0,37.0,1962.07,1817.89,303.0,2.0
C84660,601011.0,18.0,878.28,813.54,153.0,3.0
C84660,601012.0,26.0,1401.29,1297.98,203.0,3.0
C84664,601011.0,10.0,482.95,447.49,87.0,1.0
C84664,601012.0,16.0,844.22,782.17,120.0,1.0
C84667,601011.0,24.0,1226.35,1136.34,189.0,1.0
C84667,601012.0,52.0,2661.53,2466.37,367.0,1.0
C84672,601011.0,8.0,351.17,325.39,60.0,0.0
C84672,601012.0,42.0,2022.69,1874.11,315.0,0.0
C84676,601011.0,14.0,613.87,569.09,104.0,2.0
C84676,601012.0,34.0,1583.22,1467.53,262.0,2.0
C84679,601011.0,9.0,508.74,471.35,72.0,2.0
C84679,601012.0,28.0,1445.91,1339.88,231.0,2.0
C84680,601011.0,13.0,792.06,733.84,133.0,0.0
C84680,601012.0,21.0,1227.72,1137.46,170.0,0.0
C84682,601011.0,21.0,1025.18,949.86,175.0,0.0
C84682,601012.0,26.0,1786.4,1655.03,255.0,0.0
C84683,601011.0,25.0,903.78,837.7,157.0,0.0
C84683,601012.0,64.0,2323.3,2153.69,367.0,0.0
C84688,601011.0,31.0,1349.37,1250.48,249.0,2.0
C84688,601012.0,93.0,3825.56,3545.73,624.0,2.0
C84691,601011.0,21.0,933.75,865.58,147.0,0.0
C84691,601012.0,75.0,3420.32,3170.57,527.0,0.0
C84692,601011.0,11.0,538.3,498.61,85.0,3.0
C84692,601012.0,22.0,814.74,754.67,121.0,3.0
C84693,601011.0,11.0,474.72,439.86,80.0,1.0
C84693,601012.0,32.0,1552.52,1438.57,251.0,1.0
C84694,601011.0,4.0,198.17,183.62,35.0,2.0
C84694,601012.0,14.0,667.88,618.8,105.0,2.0
C84695,601011.0,9.0,405.51,375.73,70.0,0.0
C84695,601012.0,33.0,1453.48,1346.93,198.0,0.0
C84696,601011.0,22.0,1002.69,929.08,174.0,1.0
C84696,601012.0,28.0,1696.25,1571.56,217.0,1.0
C84698,601011.0,16.0,669.26,620.23,108.0,2.0
C84698,601012.0,40.0,1685.1,1561.88,251.0,2.0
C84703,601011.0,15.0,581.93,539.42,94.0,1.0
C84703,601012.0,33.0,1346.51,1247.85,196.0,1.0
C84704,601011.0,12.0,593.96,550.33,100.0,2.0
C84704,601012.0,38.0,1415.03,1311.68,225.0,2.0
C84705,601011.0,17.0,741.53,687.09,140.0,1.0
C84705,601012.0,35.0,2072.4,1920.26,303.0,1.0
C84709,601011.0,64.0,2883.05,2671.45,484.0,1.0
C84709,601012.0,104.0,5292.62,4904.35,755.0,1.0
C84710,601011.0,16.0,756.77,701.19,109.0,2.0
C84710,601012.0,41.0,1663.33,1541.53,272.0,2.0
C84712,601011.0,12.0,507.19,469.95,85.0,0.0
C84712,601012.0,37.0,1733.39,1606.27,284.0,0.0
C84714,601011.0,6.0,252.63,234.09,50.0,0.0
C84714,601012.0,7.0,329.5,305.3,46.0,0.0
C84717,601011.0,7.0,282.79,262.05,44.0,2.0
C84717,601012.0,27.0,1407.91,1304.46,240.0,2.0
C85001,601011.0,17.0,1226.9,1136.67,155.0,2.0
C85001,601012.0,53.0,2517.01,2332.1,362.0,2.0
C85003,601011.0,47.0,2220.06,2057.1,367.0,2.0
C85003,601012.0,91.0,5470.93,5069.35,792.0,2.0
C85004,601011.0,82.0,3574.81,3311.93,620.0,1.0
C85004,601012.0,123.0,5716.86,5296.41,799.0,1.0
C85005,601011.0,47.0,2780.5,2576.22,461.0,3.0
C85005,601012.0,67.0,3715.03,3442.12,524.0,3.0
C85006,601011.0,19.0,950.96,881.1,177.0,3.0
C85006,601012.0,36.0,1586.48,1469.97,226.0,3.0
C85007,601011.0,49.0,2306.03,2136.63,380.0,2.0
C85007,601012.0,105.0,5153.23,4775.04,790.0,2.0
C85008,601011.0,82.0,3287.39,3046.11,526.0,3.0
C85008,601012.0,151.0,7075.26,6555.57,998.0,3.0
C85009,601011.0,20.0,725.56,672.53,127.0,0.0
C85009,601012.0,47.0,2435.3,2256.37,358.0,0.0
C85010,601011.0,67.0,3314.15,3070.71,605.0,1.0
C85010,601012.0,132.0,6215.21,5759.33,963.0,1.0
C85013,601011.0,37.0,2025.53,1876.67,330.0,2.0
C85013,601012.0,104.0,5902.94,5469.17,852.0,2.0
C85014,601011.0,43.0,1998.78,1852.18,322.0,2.0
C85014,601012.0,61.0,3376.23,3128.42,490.0,2.0
C85016,601011.0,45.0,1832.42,1697.91,302.0,1.0
C85016,601012.0,113.0,5051.19,4680.34,764.0,1.0
C85017,601011.0,50.0,2053.25,1902.62,332.0,2.0
C85017,601012.0,97.0,4520.58,4188.96,657.0,2.0
C85018,601011.0,33.0,1715.65,1589.6,264.0,2.0
C85018,601012.0,67.0,3821.42,3540.77,503.0,2.0
C85019,601011.0,24.0,1273.18,1179.64,233.0,1.0
C85019,601012.0,44.0,2016.39,1868.29,283.0,1.0
C85020,601011.0,53.0,2502.62,2318.79,432.0,1.0
C85020,601012.0,103.0,5390.1,4994.04,774.0,1.0
C85022,601011.0,49.0,2747.47,2545.55,456.0,1.0
C85022,601012.0,93.0,4451.45,4124.78,638.0,1.0
C85023,601011.0,66.0,3002.09,2781.61,502.0,2.0
C85023,601012.0,121.0,6209.83,5753.95,893.0,2.0
C85024,601011.0,22.0,1098.0,1017.34,182.0,3.0
C85024,601012.0,51.0,2754.4,2551.99,415.0,3.0
C85026,601011.0,18.0,1197.6,1109.64,197.0,3.0
C85026,601012.0,45.0,3561.28,3299.31,525.0,3.0
C85028,601011.0,18.0,919.4,851.85,128.0,2.0
C85028,601012.0,51.0,2374.85,2200.4,358.0,2.0
C85030,601011.0,45.0,1936.2,1794.11,318.0,2.0
C85030,601012.0,95.0,5159.01,4780.35,770.0,2.0
C85033,601011.0,41.0,1950.46,1807.31,294.0,1.0
C85033,601012.0,68.0,3285.08,3044.55,464.0,1.0
C85614,601011.0,10.0,494.66,458.32,87.0,1.0
C85614,601012.0,20.0,970.71,899.41,137.0,1.0
C85619,601011.0,31.0,1439.69,1334.06,246.0,2.0
C85619,601012.0,59.0,2696.26,2498.73,391.0,2.0
C85622,601011.0,3.0,151.04,139.94,22.0,2.0
C85622,601012.0,17.0,680.94,630.96,97.0,2.0
C85623,601011.0,14.0,661.13,612.52,95.0,1.0
C85623,601012.0,21.0,903.32,836.9,135.0,1.0
C85628,601011.0,3.0,91.8,85.07,15.0,2.0
C85628,601012.0,7.0,304.48,282.11,50.0,2.0
C86001,601011.0,44.0,2104.57,1950.0,348.0,2.0
C86001,601012.0,103.0,5756.89,5333.89,768.0,2.0
C86002,601011.0,26.0,973.04,901.73,157.0,2.0
C86002,601012.0,40.0,2148.3,1990.52,269.0,2.0
C86003,601011.0,44.0,2014.25,1866.54,375.0,3.0
C86003,601012.0,82.0,4981.3,4615.09,719.0,3.0
C86005,601011.0,29.0,1378.23,1277.19,239.0,2.0
C86005,601012.0,57.0,3273.54,3033.42,432.0,2.0
C86006,601011.0,36.0,1996.84,1850.09,344.0,1.0
C86006,601012.0,56.0,3177.57,2944.02,446.0,1.0
C86007,601011.0,51.0,2152.86,1994.78,360.0,3.0
C86007,601012.0,71.0,4523.07,4190.62,625.0,3.0
C86009,601011.0,22.0,1025.53,950.13,201.0,3.0
C86009,601012.0,36.0,2325.14,2153.98,276.0,3.0
C86011,601011.0,44.0,2036.11,1886.68,348.0,1.0
C86011,601012.0,85.0,4874.13,4515.9,623.0,1.0
C86012,601011.0,19.0,926.48,858.44,160.0,3.0
C86012,601012.0,21.0,1086.51,1006.66,145.0,3.0
C86013,601011.0,28.0,1731.24,1603.98,264.0,3.0
C86013,601012.0,53.0,3454.38,3200.38,452.0,3.0
C86014,601011.0,29.0,1364.9,1264.65,235.0,2.0
C86014,601012.0,57.0,3003.96,2783.4,379.0,2.0
C86015,601011.0,29.0,1222.81,1133.15,216.0,3.0
C86015,601012.0,107.0,5070.18,4698.03,676.0,3.0
C86016,601011.0,28.0,1184.4,1097.45,198.0,1.0
C86016,601012.0,65.0,3669.04,3399.32,543.0,1.0
C86017,601011.0,41.0,1874.57,1736.99,302.0,1.0
C86017,601012.0,72.0,3942.41,3652.68,508.0,1.0
C86018,601011.0,46.0,1965.84,1821.51,340.0,2.0
C86018,601012.0,91.0,4916.0,4555.0,671.0,2.0
C86019,601011.0,59.0,3371.18,3123.73,545.0,1.0
C86019,601012.0,110.0,5743.28,5321.8,729.0,1.0
C86020,601011.0,39.0,1560.82,1446.35,266.0,2.0
C86020,601012.0,89.0,5067.19,4695.14,663.0,2.0
C86021,601011.0,28.0,1015.27,940.87,171.0,3.0
C86021,601012.0,67.0,3777.1,3499.49,486.0,3.0
C86022,601011.0,46.0,1674.81,1551.93,320.0,2.0
C86022,601012.0,60.0,3111.97,2883.52,437.0,2.0
C86023,601011.0,27.0,1437.41,1331.9,237.0,2.0
C86023,601012.0,67.0,4063.2,3764.61,524.0,2.0
C86024,601011.0,42.0,2248.85,2083.61,390.0,2.0
C86024,601012.0,103.0,7147.16,6621.54,934.0,2.0
C86025,601011.0,13.0,538.02,498.53,100.0,2.0
C86025,601012.0,70.0,3870.54,3586.21,551.0,2.0
C86026,601011.0,17.0,636.49,589.79,105.0,2.0
C86026,601012.0,32.0,1831.32,1696.69,270.0,2.0
C86029,601011.0,52.0,2969.89,2751.63,450.0,1.0
C86029,601012.0,148.0,9227.39,8549.23,1291.0,1.0
C86030,601011.0,12.0,351.17,325.43,60.0,2.0
C86030,601012.0,21.0,1020.36,945.39,148.0,2.0
C86032,601011.0,22.0,884.01,819.11,155.0,1.0
C86032,601012.0,46.0,2713.88,2514.37,325.0,1.0
C86033,601011.0,23.0,924.49,856.74,155.0,2.0
C86033,601012.0,47.0,2689.8,2492.18,347.0,2.0
C86034,601011.0,20.0,999.01,925.64,172.0,2.0
C86034,601012.0,65.0,3490.27,3233.97,498.0,2.0
C86037,601011.0,38.0,1329.28,1231.81,255.0,2.0
C86037,601012.0,100.0,5858.53,5428.07,909.0,2.0
C86038,601011.0,32.0,1483.54,1374.61,262.0,1.0
C86038,601012.0,71.0,5075.04,4701.9,635.0,1.0
C86039,601011.0,23.0,1006.76,932.84,151.0,1.0
C86039,601012.0,55.0,3825.09,3543.83,508.0,1.0
C86605,601011.0,14.0,1116.72,1034.58,215.0,2.0
C86605,601012.0,51.0,3113.02,2884.48,449.0,2.0
C86606,601011.0,15.0,545.27,505.27,88.0,1.0
C86606,601012.0,21.0,1218.16,1128.59,165.0,1.0
C86609,601011.0,20.0,1051.4,974.1,178.0,1.0
C86609,601012.0,35.0,1727.41,1600.76,271.0,1.0
C86611,601011.0,25.0,1280.8,1186.68,210.0,1.0
C86611,601012.0,51.0,2659.23,2464.13,364.0,1.0
C86613,601011.0,14.0,805.82,746.6,132.0,1.0
C86613,601012.0,33.0,2122.81,1966.74,262.0,1.0
C86614,601011.0,50.0,2382.91,2207.87,392.0,2.0
C86614,601012.0,85.0,4966.57,4601.52,649.0,2.0
C86616,601011.0,24.0,1016.83,942.16,168.0,2.0
C86616,601012.0,39.0,2060.8,1909.84,270.0,2.0
C86621,601011.0,22.0,794.23,735.95,126.0,2.0
C86621,601012.0,50.0,2704.81,2506.31,373.0,2.0
C86623,601011.0,7.0,299.12,277.16,50.0,2.0
C86623,601012.0,14.0,731.7,677.93,90.0,2.0
C86625,601011.0,1.0,84.93,78.68,15.0,2.0
C86625,601012.0,6.0,415.64,385.06,60.0,2.0
C86626,601011.0,10.0,682.21,632.05,140.0,1.0
C86626,601012.0,16.0,1083.59,1003.89,140.0,1.0
C87002,601011.0,103.0,4563.47,4228.66,763.0,1.0
C87002,601012.0,200.0,11074.58,10261.1,1854.0,1.0
C87003,601011.0,31.0,1548.89,1435.21,276.0,2.0
C87003,601012.0,109.0,5862.75,5432.27,950.0,2.0
C87004,601011.0,59.0,2937.83,2721.99,449.0,3.0
C87004,601012.0,116.0,5278.35,4890.45,892.0,3.0
C87005,601011.0,59.0,2619.11,2426.82,436.0,2.0
C87005,601012.0,162.0,8444.26,7823.94,1344.0,2.0
C87006,601011.0,35.0,1967.1,1822.56,344.0,2.0
C87006,601012.0,118.0,5898.16,5464.94,1046.0,2.0
C87007,601011.0,47.0,1921.44,1780.41,344.0,3.0
C87007,601012.0,98.0,4930.82,4569.04,747.0,3.0
C87008,601011.0,68.0,2976.79,2758.2,558.0,1.0
C87008,601012.0,135.0,5638.23,5224.96,934.0,1.0
C87009,601011.0,35.0,2092.95,1939.09,358.0,1.0
C87009,601012.0,80.0,4503.64,4172.94,711.0,1.0
C87010,601011.0,26.0,1591.51,1474.51,304.0,2.0
C87010,601012.0,46.0,1855.14,1718.96,326.0,2.0
C87012,601011.0,55.0,2587.58,2397.54,461.0,1.0
C87012,601012.0,137.0,7632.75,7071.85,1240.0,1.0
C87013,601011.0,36.0,1759.88,1630.62,303.0,2.0
C87013,601012.0,77.0,3792.71,3514.12,626.0,2.0
C87014,601011.0,29.0,1685.03,1561.17,275.0,1.0
C87014,601012.0,54.0,2230.52,2066.88,387.0,1.0
C87015,601011.0,19.0,842.86,780.98,157.0,3.0
C87015,601012.0,63.0,4185.15,3877.42,658.0,3.0
C87016,601011.0,53.0,2584.35,2394.48,445.0,1.0
C87016,601012.0,96.0,5125.28,4748.62,806.0,1.0
C87017,601011.0,42.0,2199.08,2037.72,408.0,2.0
C87017,601012.0,129.0,7018.02,6502.54,1159.0,2.0
C87018,601011.0,41.0,1682.62,1559.2,315.0,1.0
C87018,601012.0,90.0,4001.2,3707.5,712.0,1.0
C87020,601011.0,36.0,2536.98,2350.42,265.0,3.0
C87020,601012.0,66.0,3303.28,3060.88,501.0,3.0
C87022,601011.0,18.0,795.69,737.39,125.0,1.0
C87022,601012.0,53.0,2848.14,2639.23,486.0,1.0
C87023,601011.0,6.0,165.42,153.4,24.0,2.0
C87023,601012.0,24.0,1272.09,1178.91,231.0,2.0
C87024,601011.0,15.0,608.34,563.7,82.0,2.0
C87024,601012.0,35.0,1687.34,1563.47,264.0,2.0
C87029,601011.0,48.0,2157.93,1999.5,410.0,1.0
C87029,601012.0,98.0,5115.19,4739.42,815.0,1.0
C87030,601011.0,38.0,1781.87,1650.98,301.0,3.0
C87030,601012.0,106.0,5523.77,5118.15,876.0,3.0
C87031,601011.0,18.0,965.43,894.47,191.0,3.0
C87031,601012.0,38.0,2187.49,2026.7,350.0,3.0
C87603,601011.0,9.0,400.12,370.74,80.0,2.0
C87603,601012.0,31.0,1866.75,1729.63,287.0,2.0
C87604,601011.0,21.0,920.1,852.53,147.0,1.0
C87604,601012.0,34.0,1759.62,1630.82,297.0,1.0
C87606,601011.0,2.0,61.2,56.71,10.0,2.0
C87606,601012.0,12.0,497.4,461.07,87.0,2.0
C87608,601011.0,14.0,887.29,822.04,145.0,2.0
C87608,601012.0,33.0,1851.31,1715.34,283.0,2.0
C87616,601011.0,35.0,1583.7,1467.49,274.0,1.0
C87616,601012.0,46.0,2249.98,2084.7,352.0,1.0
C87620,601011.0,21.0,969.29,898.12,157.0,2.0
C87620,601012.0,48.0,2591.23,2400.92,439.0,2.0
C87621,601011.0,5.0,229.92,213.04,40.0,2.0
C87621,601012.0,17.0,699.84,648.55,128.0,2.0
C87622,601011.0,18.0,902.02,835.77,165.0,2.0
C87622,601012.0,63.0,3137.88,2907.48,560.0,2.0
C88005,601011.0,18.0,713.44,661.09,105.0,1.0
C88005,601012.0,33.0,1548.36,1434.73,253.0,1.0
C88006,601011.0,10.0,403.21,373.63,70.0,2.0
C88006,601012.0,39.0,1835.0,1700.25,329.0,2.0
C88007,601011.0,65.0,2638.6,2445.24,427.0,0.0
C88007,601012.0,95.0,4487.02,4158.14,570.0,0.0
C88008,601011.0,21.0,962.88,892.18,155.0,2.0
C88008,601012.0,74.0,3408.83,3158.67,557.0,2.0
C88009,601011.0,17.0,807.18,747.9,140.0,2.0
C88009,601012.0,66.0,4109.06,3806.95,673.0,2.0
C88010,601011.0,48.0,2258.73,2092.94,373.0,3.0
C88010,601012.0,143.0,6669.95,6180.82,1127.0,3.0
C88011,601011.0,6.0,262.42,243.16,50.0,2.0
C88011,601012.0,34.0,1915.48,1774.7,330.0,2.0
C88014,601011.0,15.0,756.18,700.64,121.0,2.0
C88014,601012.0,76.0,3165.67,2933.25,507.0,2.0
C88015,601011.0,33.0,1285.22,1190.92,198.0,3.0
C88015,601012.0,67.0,3048.15,2824.31,487.0,3.0
C88016,601011.0,37.0,1521.53,1409.96,269.0,1.0
C88016,601012.0,73.0,3264.59,3024.84,542.0,1.0
C88018,601011.0,24.0,1073.5,994.67,192.0,1.0
C88018,601012.0,66.0,3226.58,2989.72,517.0,1.0
C88019,601011.0,19.0,1001.88,928.27,166.0,2.0
C88019,601012.0,73.0,4123.62,3820.7,696.0,2.0
C88020,601011.0,23.0,1107.04,1025.73,185.0,2.0
C88020,601012.0,81.0,4839.69,4484.35,809.0,2.0
C88021,601011.0,24.0,1215.73,1126.43,198.0,3.0
C88021,601012.0,60.0,2761.83,2559.17,457.0,3.0
C88022,601011.0,16.0,652.13,604.27,112.0,3.0
C88022,601012.0,30.0,1729.86,1602.7,263.0,3.0
C88023,601011.0,36.0,1381.99,1280.67,237.0,1.0
C88023,601012.0,73.0,3075.35,2849.64,517.0,1.0
C88024,601011.0,31.0,1701.95,1576.88,310.0,3.0
C88024,601012.0,50.0,2347.51,2175.09,394.0,3.0
C88025,601011.0,32.0,1565.4,1450.41,285.0,1.0
C88025,601012.0,80.0,3763.51,3487.37,601.0,1.0
C88026,601011.0,47.0,2071.77,1919.64,340.0,1.0
C88026,601012.0,120.0,5684.11,5267.06,892.0,1.0
C88027,601011.0,16.0,546.27,506.21,105.0,2.0
C88027,601012.0,58.0,2536.93,2351.04,513.0,2.0
C88028,601011.0,22.0,1082.81,1003.28,159.0,1.0
C88028,601012.0,37.0,2214.31,2051.83,328.0,1.0
C88030,601011.0,23.0,937.42,868.63,161.0,2.0
C88030,601012.0,56.0,2534.98,2348.85,450.0,2.0
C88031,601011.0,34.0,1602.08,1484.53,269.0,1.0
C88031,601012.0,85.0,3528.19,3269.26,554.0,1.0
C88032,601011.0,15.0,729.52,675.94,125.0,3.0
C88032,601012.0,44.0,1797.58,1665.71,262.0,3.0
C88033,601011.0,17.0,633.14,586.7,110.0,2.0
C88033,601012.0,55.0,2870.14,2659.46,473.0,2.0
C88034,601011.0,25.0,1037.43,961.3,182.0,1.0
C88034,601012.0,46.0,2301.59,2132.53,344.0,1.0
C88035,601011.0,36.0,1728.74,1601.78,261.0,2.0
C88035,601012.0,120.0,5648.64,5234.03,966.0,2.0
C88036,601011.0,27.0,970.71,899.52,163.0,1.0
C88036,601012.0,49.0,2284.93,2117.16,379.0,1.0
C88037,601011.0,29.0,1171.7,1085.69,197.0,1.0
C88037,601012.0,99.0,4468.42,4140.35,744.0,1.0
C88038,601011.0,20.0,831.32,770.29,145.0,3.0
C88038,601012.0,65.0,2921.55,2707.27,506.0,3.0
C88039,601011.0,36.0,1620.35,1501.48,307.0,3.0
C88039,601012.0,88.0,4493.06,4163.68,669.0,3.0
C88040,601011.0,17.0,954.31,884.13,174.0,1.0
C88040,601012.0,31.0,1541.2,1427.89,260.0,1.0
C88041,601011.0,41.0,2025.11,1876.35,327.0,1.0
C88041,601012.0,64.0,3700.48,3428.65,518.0,1.0
C88042,601011.0,7.0,291.14,269.77,50.0,2.0
C88042,601012.0,64.0,2870.6,2659.99,547.0,2.0
C88043,601011.0,33.0,1501.58,1391.51,252.0,1.0
C88043,601012.0,55.0,2623.12,2430.45,395.0,1.0
C88044,601011.0,13.0,654.18,606.11,112.0,1.0
C88044,601012.0,20.0,1067.45,989.01,142.0,1.0
C88045,601011.0,23.0,919.35,851.98,171.0,1.0
C88045,601012.0,57.0,3088.94,2861.94,470.0,1.0
C88046,601011.0,13.0,515.32,477.51,90.0,1.0
C88046,601012.0,20.0,861.6,798.53,150.0,1.0
C88047,601011.0,25.0,1097.64,1017.16,181.0,2.0
C88047,601012.0,76.0,3903.6,3616.78,675.0,2.0
C88048,601011.0,22.0,1005.78,931.94,155.0,2.0
C88048,601012.0,74.0,3408.69,3158.43,621.0,2.0
C88049,601011.0,16.0,697.6,646.47,138.0,1.0
C88049,601012.0,56.0,2437.3,2258.43,445.0,1.0
C88050,601011.0,7.0,340.87,315.84,60.0,3.0
C88050,601012.0,30.0,1223.56,1133.75,218.0,3.0
C88051,601011.0,30.0,1953.35,1809.95,209.0,2.0
C88051,601012.0,66.0,3547.57,3286.88,675.0,2.0
C88052,601011.0,25.0,846.35,784.3,147.0,1.0
C88052,601012.0,26.0,1791.51,1659.77,253.0,1.0
C88053,601011.0,9.0,390.97,362.27,50.0,1.0
C88053,601012.0,14.0,574.93,532.72,93.0,1.0
C88054,601011.0,22.0,1382.43,1280.81,260.0,1.0
C88054,601012.0,43.0,2101.25,1946.86,351.0,1.0
C88057,601011.0,5.0,208.49,193.19,35.0,2.0
C88057,601012.0,23.0,950.15,880.51,167.0,2.0
C88059,601011.0,3.0,169.13,156.7,20.0,2.0
C88059,601012.0,13.0,408.89,378.92,80.0,2.0
C88060,601011.0,11.0,366.14,339.28,62.0,2.0
C88060,601012.0,58.0,2658.04,2463.03,416.0,2.0
C88062,601011.0,12.0,573.07,530.98,100.0,1.0
C88062,601012.0,26.0,1214.01,1124.85,168.0,1.0
C88068,601011.0,11.0,622.09,576.39,112.0,1.0
C88068,601012.0,17.0,757.45,701.82,129.0,1.0
C88069,601011.0,39.0,1740.99,1613.18,275.0,2.0
C88069,601012.0,125.0,6014.43,5572.74,1088.0,2.0
C88070,601011.0,32.0,1225.47,1135.56,180.0,2.0
C88070,601012.0,119.0,4794.88,4443.0,778.0,2.0
C88072,601011.0,42.0,2068.9,1916.94,333.0,3.0
C88072,601012.0,134.0,6307.8,5844.64,1039.0,3.0
C88073,601011.0,15.0,930.11,861.94,173.0,2.0
C88073,601012.0,43.0,2049.31,1898.87,329.0,2.0
C88074,601011.0,18.0,768.51,712.19,127.0,1.0
C88074,601012.0,44.0,1963.62,1819.41,306.0,1.0
C88076,601011.0,12.0,483.44,447.97,85.0,0.0
C88076,601012.0,35.0,2005.74,1858.31,337.0,0.0
C88077,601011.0,17.0,602.74,558.52,112.0,2.0
C88077,601012.0,41.0,1558.61,1444.54,257.0,2.0
C88078,601011.0,21.0,859.94,796.83,147.0,1.0
C88078,601012.0,47.0,1657.99,1536.66,287.0,1.0
C88079,601011.0,23.0,983.44,911.24,161.0,1.0
C88079,601012.0,35.0,1693.89,1569.46,257.0,1.0
C88082,601011.0,2.0,35.79,33.18,6.0,3.0
C88082,601012.0,15.0,722.82,669.72,147.0,3.0
C88083,601011.0,5.0,199.32,184.7,35.0,3.0
C88083,601012.0,17.0,774.01,717.17,120.0,3.0
C88084,601011.0,5.0,228.78,211.98,40.0,2.0
C88084,601012.0,42.0,1712.9,1587.14,302.0,2.0
C88085,601011.0,17.0,577.68,535.34,95.0,2.0
C88085,601012.0,55.0,2677.6,2481.0,451.0,2.0
C88086,601011.0,2.0,56.62,52.47,10.0,2.0
C88086,601012.0,30.0,1326.18,1228.8,203.0,2.0
C88087,601011.0,19.0,836.77,775.34,134.0,2.0
C88087,601012.0,67.0,3755.47,3479.43,646.0,2.0
C88088,601011.0,20.0,790.4,732.41,133.0,2.0
C88088,601012.0,39.0,1413.92,1310.19,241.0,2.0
C88090,601011.0,12.0,426.54,395.27,80.0,2.0
C88090,601012.0,28.0,1283.86,1189.58,222.0,2.0
C88091,601011.0,10.0,602.55,558.26,105.0,2.0
C88091,601012.0,26.0,1876.27,1738.47,320.0,2.0
C88092,601011.0,38.0,1767.58,1637.78,258.0,3.0
C88092,601012.0,88.0,4015.85,3721.1,635.0,3.0
C88095,601011.0,27.0,1150.2,1065.78,187.0,3.0
C88095,601012.0,49.0,2214.81,2052.48,325.0,3.0
C88096,601011.0,20.0,953.96,883.91,162.0,2.0
C88096,601012.0,49.0,2247.19,2082.49,353.0,2.0
C88622,601011.0,8.0,458.41,424.72,88.0,2.0
C88622,601012.0,28.0,1148.1,1064.12,250.0,2.0
C88627,601011.0,48.0,2241.69,2077.26,330.0,0.0
C88627,601012.0,41.0,1974.63,1830.38,242.0,0.0
C88631,601011.0,5.0,267.39,247.75,45.0,2.0
C88631,601012.0,18.0,763.06,707.03,145.0,2.0
C88643,601011.0,7.0,407.83,377.86,50.0,2.0
C88643,601012.0,38.0,2143.41,1986.37,304.0,2.0
C88647,601011.0,18.0,745.17,690.47,125.0,3.0
C88647,601012.0,40.0,1872.84,1735.4,278.0,3.0
C88648,601011.0,19.0,1044.2,967.48,171.0,3.0
C88648,601012.0,52.0,3140.81,2910.42,497.0,3.0
C88652,601011.0,10.0,433.36,401.54,95.0,1.0
C88652,601012.0,10.0,828.74,767.76,120.0,1.0
C88655,601011.0,3.0,77.99,72.29,15.0,2.0
C88655,601012.0,24.0,931.74,863.34,175.0,2.0
C88656,601011.0,10.0,376.07,348.48,65.0,3.0
C88656,601012.0,26.0,1007.83,933.97,151.0,3.0
D81001,601011.0,30.0,1790.1,1658.64,258.0,0.0
D81001,601012.0,26.0,1620.1,1501.18,262.0,0.0
D81002,601011.0,44.0,1899.26,1759.64,296.0,1.0
D81002,601012.0,54.0,2415.46,2238.26,321.0,1.0
D81003,601011.0,21.0,1070.13,991.62,179.0,0.0
D81003,601012.0,38.0,1609.25,1491.31,217.0,0.0
