PRACTICE,SUB_CHAPTER,ITEMS,NIC,ACT COST,QUANTITY,ClusterNumber
E82117,601012,75,3924.05,3635.74,631,0
E82121,601011,17,552.66,511.91,92,1
E82121,601012,22,872.3,807.98,130,1
E82123,601011,55,2328.18,2157.23,360,1
E82123,601012,116,5282.63,4895.36,812,1
E82124,601011,58,2853.63,2644.13,465,1
E82124,601012,114,5523.82,5118.04,870,1
E82126,601011,11,316.34,293.25,51,1
E82126,601012,8,323.79,300.01,45,1
E82129,601011,40,1940.17,1797.67,299,1
E82129,601012,69,3402.17,3152.22,545,1
E82130,601011,26,1108.49,1027.21,166,1
E82130,601012,33,1474.62,1366.31,215,1
E82131,601012,1,21.7,20.11,5,3
E82132,601011,36,1258.01,1165.83,221,1
E82132,601012,58,2643.79,2449.56,373,1
E82133,601011,20,992.39,919.5,163,3
E82133,601012,41,2063.61,1912.08,306,3
E82603,601011,4,162.2,187.27,20,1
E82603,601012,11,439.74,407.47,85,1
E82613,601011,3,87.22,80.84,15,2
E82613,601012,24,1218.31,1128.81,235,2
E82620,601011,1,5.89,5.46,1,0
E82620,601012,1,8.3,7.69,1,0
E82626,601011,7,256.81,237.87,55,1
E82626,601012,18,731.36,677.47,115,1
E82627,601011,2,143.84,133.26,25,1
E82627,601012,2,70.79,65.6,10,1
E82630,601011,1,28.31,26.24,5,0
E82630,601012,5,159.46,147.76,30,0
E82638,601011,18,711.31,659.11,130,0
E82638,601012,37,1444.94,1338.98,232,0
E82640,601011,16,629.54,583.35,110,0
E82640,601012,42,1598.1,1480.93,286,0
E82641,601011,26,1157.97,1073.03,185,0
E82641,601012,46,2087.19,1934,307,0
E82643,601011,6,419.24,388.41,70,1
E82643,601012,13,971.59,900.11,195,1
E82644,601011,7,235.64,218.37,40,0
E82644,601012,11,597.52,553.6,85,0
E82652,601011,7,251.86,233.38,38,1
E82652,601012,17,635.72,589.06,93,1
E82654,601011,24,874.44,810.28,150,1
E82654,601012,28,1110.58,1029.05,165,1
E82655,601011,19,578.19,535.81,100,1
E82655,601012,33,1191.36,1103.93,185,1
E82656,601011,4,107.45,99.59,20,0
E82656,601012,8,276.4,256.12,50,0
E82657,601011,22,1207.89,1119.12,201,1
E82657,601012,35,2348.13,2175.45,350,1
E82661,601011,32,1011.87,937.78,171,1
E82661,601012,52,2021.69,1873.39,321,1
E83003,601011,12,1100.97,1019.96,190,1
E83003,601012,43,2397.95,2221.72,329,1
E83005,601011,11,520.37,482.16,73,0
E83005,601012,29,1396.28,1293.91,216,0
E83006,601011,21,1058.81,981.03,169,0
E83006,601012,32,1702.92,1577.79,223,0
E83007,601011,11,589.12,545.83,100,1
E83007,601012,32,1781.18,1650.29,267,1
E83008,601011,20,1163.82,1078.49,161,1
E83008,601012,37,1917.87,1777.54,261,1
E83009,601011,16,555.84,515.18,82,1
E83009,601012,27,1375.66,1274.7,182,1
E83010,601011,39,1660.23,1538.36,244,1
E83010,601012,70,3236.97,2999.41,450,1
E83011,601011,36,1391.35,1289.32,222,2
E83011,601012,69,3080.44,2854.4,461,2
E83012,601011,21,1178.62,1092.01,185,1
E83012,601012,33,1577.36,1461.48,225,1
E83013,601011,10,557.16,516.21,105,1
E83013,601012,16,1085.42,1005.6,165,1
E83016,601011,59,3046.12,2822.73,451,1
E83016,601012,73,4162.18,3856.59,555,1
E83017,601011,37,1983.38,1837.63,304,1
E83017,601012,51,2648.41,2454.02,369,1
E83018,601011,47,1987.54,1841.81,328,1
E83018,601012,125,5157.41,4778.76,784,1
E83020,601011,21,1014.15,939.65,169,1
E83020,601012,42,2449,2269.46,345,1
E83021,601011,27,1470.02,1362.02,212,1
E83021,601012,47,3185.49,2951.23,416,1
E83024,601011,25,1446.63,1340.31,213,1
E83024,601012,52,2714.91,2515.4,385,1
E83025,601011,23,1413.74,1309.89,197,0
E83025,601012,53,2886.11,2674.01,415,0
E83026,601011,7,561.74,520.42,86,1
E83026,601012,20,1047.93,970.91,140,1
E83027,601011,14,831.36,770.24,113,1
E83027,601012,49,2114.56,1959.86,299,1
E83028,601011,10,327.45,303.44,55,2
E83028,601012,32,1474.81,1366.58,218,2
E83030,601011,17,965.89,894.92,141,1
E83030,601012,27,1291.76,1196.97,186,1
E83031,601011,17,916.89,849.51,136,1
E83031,601012,25,1341.41,1242.83,178,1
E83032,601011,52,2550.16,2362.82,420,0
E83032,601012,126,6414.08,5943.11,939,0
E83034,601011,18,968.57,897.39,165,1
E83034,601012,41,2050.18,1899.54,290,1
E83035,601011,32,1840.38,1705.13,281,1
E83035,601012,49,3318.83,3074.76,488,1
E83036,601011,14,788.82,730.83,120,0
E83036,601012,30,1595.35,1478.13,255,0
E83037,601011,10,649.56,601.9,103,1
E83037,601012,32,1587.74,1471.28,210,1
E83038,601011,26,3582.91,3319.21,127,2
E83038,601012,66,3348.23,3102.41,494,2
E83039,601011,12,832.62,771.39,113,0
E83039,601012,12,653.76,605.8,88,0
E83041,601011,6,266.27,246.72,36,0
E83041,601012,17,997.58,924.24,160,0
E83044,601011,15,740.94,686.52,96,1
E83044,601012,23,1145.83,1061.65,180,1
E83045,601011,16,1225.07,1134.97,169,1
E83045,601012,44,2557.84,2369.91,351,1
E83046,601011,27,1273.61,1180.07,203,1
E83046,601012,50,2117.45,1961.98,292,1
E83049,601011,25,1229.36,1139.04,192,0
E83049,601012,49,2586.86,2396.78,360,0
E83050,601011,16,833.79,772.53,126,1
E83050,601012,18,1398.16,1295.3,180,1
E83053,601011,27,1656.9,1535.19,234,1
E83053,601012,57,3292.2,3050.19,460,1
E83600,601011,14,982.99,910.69,121,0
E83600,601012,18,1026.67,951.4,117,0
E83613,601011,9,432.28,400.54,80,1
E83613,601012,16,857.33,794.32,118,1
E83621,601011,27,1247.43,1155.8,210,1
E83621,601012,45,2323.46,2152.83,339,1
E83622,601011,9,380.18,352.27,56,1
E83622,601012,20,1138.67,1054.98,150,1
E83624,601011,1,91.8,85.04,15,3
E83624,601012,19,1065.24,986.94,165,3
E83629,601011,7,323.9,300.11,41,1
E83629,601012,19,1062.06,984.01,154,1
E83631,601011,6,263.94,244.56,45,0
E83631,601012,9,501.73,464.85,67,0
E83632,601011,12,662.09,613.43,101,1
E83632,601012,23,1220.46,1130.79,174,1
E83633,601011,5,355.75,329.59,60,2
E83633,601012,16,1041.25,964.78,156,2
E83637,601011,13,584.53,541.61,100,0
E83637,601012,31,1403.41,1300.34,195,0
E83638,601011,6,350.02,324.3,60,1
E83638,601012,21,804.45,745.42,120,1
E83639,601011,7,431.41,399.89,59,2
E83639,601012,28,2101.94,1947.42,314,2
E83644,601011,4,120.12,111.31,20,3
E83644,601012,12,644.28,596.93,95,3
E83649,601011,10,501.89,465.01,85,1
E83649,601012,15,967.76,896.6,135,1
E83650,601011,1,58.92,54.59,10,3
E83650,601012,2,124.5,115.34,15,3
E83653,601011,22,1080.7,1001.3,174,0
E83653,601012,33,2019.85,1871.43,268,0
E83654,601011,9,489.6,453.61,80,2
E83654,601012,24,1251.29,1159.45,193,2
E83657,601011,3,93.66,86.79,12,1
E83657,601012,14,503.21,466.38,86,1
E83658,601012,3,84.47,78.28,15,0
E83668,601011,3,179.02,165.86,30,2
E83668,601012,10,598.35,554.38,89,2
E84002,601011,9,520.77,482.5,73,2
E84002,601012,27,1545.51,1431.98,188,2
E84003,601011,19,1329.57,1231.8,163,2
E84003,601012,46,2717.08,2517.33,470,2
E84004,601011,22,1013.48,939.06,158,1
E84004,601012,59,3128.11,2898.24,485,1
E84005,601011,21,776.44,719.47,107,1
E84005,601012,57,2266.14,2100.21,354,1
E84006,601011,21,915.8,848.55,152,2
E84006,601012,90,4989.49,4623.2,743,2
E84007,601011,7,353.14,327.29,58,3
E84007,601012,32,1426.84,1322.38,241,3
E84008,601011,25,970.07,898.87,160,2
E84008,601012,75,3253.49,3014.6,525,2
E84009,601011,35,1298.59,1203.31,192,2
E84009,601012,101,4650.3,4309.13,684,2
E84011,601011,3,244.8,226.79,40,2
E84011,601012,17,638.41,591.55,102,2
E84012,601011,11,465.16,431.12,79,0
E84012,601012,32,1532.73,1420.15,245,0
E84013,601011,24,1112.62,1031.01,162,2
E84013,601012,75,3536.07,3276.3,495,2
E84014,601011,27,879.15,814.79,138,1
E84014,601012,75,2911.13,2697.49,435,1
E84015,601011,42,1727.56,1600.94,263,2
E84015,601012,64,3177.41,2943.95,463,2
E84017,601011,12,447.55,414.72,75,2
E84017,601012,46,2168.53,2009.25,353,2
E84018,601011,20,822.53,762.24,153,3
E84018,601012,50,2608.51,2417.04,419,3
E84020,601011,7,321.4,297.89,53,2
E84020,601012,25,1655.08,1533.49,257,2
E84021,601011,16,771.58,714.91,130,2
E84021,601012,67,3561.07,3299.48,617,2
E84022,601011,23,947.56,877.99,140,2
E84022,601012,50,2432.83,2254.11,365,2
E84023,601011,6,341.24,316.27,58,2
E84023,601012,17,1004.55,930.7,150,2
E84024,601011,60,2666.38,2471,408,1
E84024,601012,98,4458.94,4131.94,624,1
E84025,601011,18,1085.53,1005.74,167,0
E84025,601012,37,1687.14,1563.22,248,0
E84026,601011,8,318.68,295.29,57,2
E84026,601012,35,1534.43,1421.83,239,2
E84028,601011,9,569.95,528.03,95,2
E84028,601012,37,1779.27,1648.56,287,2
E84029,601011,3,91.8,85.07,15,2
E84029,601012,14,391.86,363.14,75,2
E84030,601011,19,1107.01,1025.64,185,2
E84030,601012,50,3034.25,2811.38,489,2
E84031,601011,25,1333.53,1235.54,192,2
E84031,601012,80,3703.01,3431.09,622,2
E84032,601011,23,919.2,851.75,143,2
E84032,601012,55,2522.94,2337.62,414,2
E84033,601011,13,706.66,654.73,130,0
E84033,601012,30,1494.71,1384.88,232,0
E84036,601011,27,1140.79,1057.33,171,2
E84036,601012,73,3661.59,3393.63,571,2
E84039,601011,30,1509.49,1398.69,246,2
E84039,601012,86,4549.35,4215.03,735,2
E84040,601011,16,730.97,677.29,120,2
E84040,601012,50,2366.9,2193.02,370,2
E84042,601011,27,1464.17,1356.75,243,2
E84042,601012,54,2570.3,2382.1,382,2
E84044,601011,24,1229.57,1139.21,191,1
E84044,601012,39,1658.15,1537.01,232,1
E84048,601011,23,1111.13,1029.51,180,2
E84048,601012,87,4392.21,4069.59,736,2
E84049,601011,6,301.43,279.29,50,2
E84049,601012,15,858.48,795.46,126,2
E84051,601011,10,382.25,354.21,70,2
E84051,601012,42,1839.53,1704.56,313,2
E84053,601011,12,462.34,428.4,79,3
E84053,601012,33,1211.02,1122.17,211,3
E84057,601011,41,1652.11,1530.84,270,1
E84057,601012,78,3364.26,3117.3,500,1
E84058,601011,48,2394.65,2218.72,385,2
E84058,601012,108,5294.8,4905.93,823,2
E84059,601011,13,828.28,767.47,122,1
E84059,601012,32,1612.27,1493.78,258,1
E84061,601011,28,1264.15,1171.3,201,3
E84061,601012,83,3799.6,3520.59,559,3
E84062,601011,14,552.12,511.6,88,2
E84062,601012,36,1615.53,1496.88,245,2
E84063,601011,7,208.49,193.21,35,2
E84063,601012,29,1953.78,1810.11,321,2
E84066,601011,9,330.9,306.62,55,2
E84066,601012,38,1458.86,1351.78,260,2
E84067,601011,7,263.16,243.95,43,2
E84067,601012,33,1461.67,1354.8,231,2
E84068,601011,34,1601.18,1483.67,244,1
E84068,601012,98,4654.42,4312.61,668,1
E84069,601011,36,1484.74,1375.73,243,2
E84069,601012,89,3907.94,3621.38,602,2
E84070,601011,13,683.46,633.25,97,1
E84070,601012,16,711.44,659.18,105,1
E84074,601011,7,582.62,539.76,67,2
E84074,601012,43,2228.1,2064.43,427,2
E84075,601011,18,847.64,785.38,140,2
E84075,601012,40,1839.76,1704.72,257,2
E84076,601011,15,709.18,657.1,112,2
E84076,601012,37,1599.11,1481.68,245,2
E84077,601011,4,183.6,170.11,30,2
E84077,601012,20,786.82,729.06,130,2
E84078,601011,15,942.42,873.22,158,2
E84078,601012,63,3161.6,2929.49,507,2
E84080,601011,19,1263.56,1170.63,195,0
E84080,601012,50,3154.36,2922.41,469,0
E84083,601011,11,659.46,610.99,110,2
E84083,601012,41,2207.36,2045.13,337,2
E84086,601011,21,1235.81,1144.98,178,0
E84086,601012,28,1383.01,1281.6,196,0
E84601,601011,14,668.32,619.23,115,1
E84601,601012,24,1178.55,1091.99,185,1
E84617,601011,14,579.39,536.85,86,2
E84617,601012,37,1729.43,1602.79,243,2
E84620,601011,7,692.35,641.39,115,2
E84620,601012,31,1981.23,1835.54,320,2
E84624,601011,5,208.49,193.19,35,2
E84624,601012,24,1170.4,1084.4,192,2
E84626,601011,7,330.58,306.3,49,2
E84626,601012,26,1582.13,1465.79,285,2
E84635,601011,4,255.92,237.1,45,2
E84635,601012,29,1301.26,1205.67,245,2
E84637,601011,5,291.13,269.83,42,0
E84637,601012,16,671.03,622.13,114,0
E84638,601011,2,60.06,55.66,10,2
E84638,601012,28,1213.91,1124.78,202,2
E84645,601011,9,551.57,511.02,90,2
E84645,601012,20,932.41,863.9,140,2
E84646,601011,6,385.22,356.9,65,0
E84646,601012,20,1032.07,956.22,175,0
E84647,601011,7,196.28,181.89,32,2
E84647,601012,11,356.97,330.9,52,2
E84653,601011,6,329.73,305.5,55,0
E84653,601012,25,1639.44,1518.86,285,0
E84656,601011,11,381.47,353.48,59,2
E84656,601012,43,1628.48,1508.96,302,2
E84658,601011,17,668.63,619.55,110,2
E84658,601012,62,2717.95,2518.36,405,2
E84663,601011,15,598.79,554.84,91,1
E84663,601012,27,1267.51,1174.4,180,1
E84665,601011,21,1057.24,979.66,168,2
E84665,601012,60,3108.32,2879.88,445,2
E84667,601011,5,266.25,246.68,45,0
E84667,601012,21,1146.09,1061.94,176,0
E84669,601012,13,666.26,617.31,120,2
E84674,601011,13,413.52,383.21,70,0
E84674,601012,29,1108.53,1027.29,177,0
E84676,601011,18,641.46,594.39,105,2
E84676,601012,31,1273.54,1180.12,172,2
E84678,601011,11,568.76,526.97,98,2
E84678,601012,21,954.89,884.77,165,2
E84680,601011,8,440.4,408.02,59,2
E84680,601012,34,1495.9,1386.04,240,2
E84681,601011,8,368.75,341.77,61,2
E84681,601012,18,788.35,730.56,105,2
E84684,601011,4,153,141.77,25,2
E84684,601012,39,1456.92,1350.51,243,2
E84685,601011,16,735.31,681.3,118,2
E84685,601012,53,2415.73,2238.31,415,2
E84690,601011,6,237.95,220.49,40,2
E84690,601012,25,1042.73,966.27,154,2
E84693,601011,19,601.64,557.53,101,0
E84693,601012,40,1670.18,1547.53,245,0
E84696,601012,6,173.04,160.66,38,2
E84699,601011,6,301.42,279.28,50,2
E84699,601012,13,692.83,642.03,133,2
E84701,601011,9,268.39,248.72,42,2
E84701,601012,23,1105.51,1024.31,178,2
E84702,601011,14,852.96,790.25,140,2
E84702,601012,29,1611.12,1492.82,241,2
E84704,601011,3,122.4,113.41,20,2
E84704,601012,15,619.2,573.73,88,2
E84705,601011,9,309.41,287.01,41,0
E84705,601012,31,685.11,636.4,125,0
E84709,601011,20,868.14,804.42,143,0
E84709,601012,67,3110.1,2881.96,492,0
E84713,601011,14,449.29,416.55,77,3
E84713,601012,19,1084.72,1005.29,152,3
E85001,601011,16,770.58,713.96,120,1
E85001,601012,52,2679.81,2483,399,1
E85003,601011,33,1889.99,1751.07,289,0
E85003,601012,67,4281.37,3966.86,587,0
E85004,601011,32,1398.52,1295.82,217,0
E85004,601012,43,2438.98,2259.84,355,0
E85005,601011,7,271.97,252.01,45,2
E85005,601012,20,1287.3,1192.74,181,2
E85006,601011,20,780.69,723.39,130,2
E85006,601012,62,2983.66,2764.67,476,2
E85007,601011,27,1479.66,1370.93,195,1
E85007,601012,37,1707.35,1582.34,243,1
E85008,601011,24,1525.68,1413.52,226,1
E85008,601012,42,1967.16,1822.66,276,1
E85012,601011,12,434.92,403.1,72,2
E85012,601012,60,2042.34,1893.32,318,2
E85013,601011,6,552.33,511.69,90,0
E85013,601012,16,625.19,579.6,98,0
E85014,601011,19,876.61,812.23,139,1
E85014,601012,34,1434.35,1329.14,209,1
E85015,601011,17,733.75,680.39,123,2
E85015,601012,61,2824.38,2618.6,452,2
E85016,601011,24,1437.87,1332.16,201,0
E85016,601012,37,2445.03,2265.3,385,0
E85018,601011,10,513.34,475.62,85,2
E85018,601012,18,827.16,766.39,120,2
E85019,601011,12,506.95,469.84,92,2
E85019,601012,38,1980.48,1835.03,287,2
E85020,601011,34,1650.29,1529.06,240,0
E85020,601012,56,2380.2,2206.4,296,0
E85021,601011,17,825.07,764.46,124,2
E85021,601012,51,2049.48,1899.19,334,2
E85023,601011,16,1050.29,973.06,172,2
E85023,601012,37,2007.39,1860.06,303,2
E85024,601011,16,1012.48,938.03,161,2
E85024,601012,38,1962.49,1818.89,248,2
E85025,601011,12,438.42,406.25,75,0
E85025,601012,32,1897.74,1758.31,266,0
E85026,601011,27,1287.39,1192.83,187,1
E85026,601012,44,2516.73,2331.81,375,1
E85028,601011,22,1093.1,1012.8,182,1
E85028,601012,37,3706.69,3433.98,505,1
E85029,601011,30,1300.53,1205.15,232,0
E85029,601012,69,3401.8,3152.28,470,0
E85030,601011,17,790.84,732.76,128,0
E85030,601012,26,1114.49,1032.75,168,0
E85032,601011,16,740.18,685.83,117,1
E85032,601012,27,2325.99,2154.86,335,1
E85033,601011,33,1278.2,1185.08,225,0
E85033,601012,62,2685.19,2489.01,379,0
E85034,601011,26,1282.74,1188.7,225,2
E85034,601012,45,1901.61,1762.38,268,2
E85035,601011,13,546.04,506.24,90,2
E85035,601012,46,1662.06,1540.61,253,2
E85038,601011,3,228.77,211.95,40,0
E85038,601012,15,675.12,625.64,100,0
E85040,601011,34,1702.44,1577.33,263,1
E85040,601012,50,2730.3,2529.82,382,1
E85041,601011,3,148.42,137.52,25,1
E85041,601012,13,641.03,593.93,105,1
E85042,601011,10,443,410.47,70,0
E85042,601012,17,660.57,612.29,86,0
E85045,601011,13,928.82,860.51,137,2
E85045,601012,25,2061.1,1909.48,308,2
E85046,601011,19,862.95,799.97,143,2
E85046,601012,50,2447.82,2268.99,361,2
E85048,601011,33,1382.27,1280.78,222,0
E85048,601012,63,3097.71,2870.42,439,0
E85049,601011,11,445.25,412.66,66,2
E85049,601012,53,2041.41,1893.06,324,2
E85050,601011,35,1384.71,1283.05,215,2
E85050,601012,68,3897.01,3610.67,576,2
E85051,601011,20,695.49,644.47,109,2
E85051,601012,43,1797.43,1665.67,259,2
E85052,601011,22,1196.78,1108.92,191,2
E85052,601012,54,3645.51,3377.52,529,2
E85053,601011,8,482.75,447.27,80,2
E85053,601012,25,1008.99,934.92,155,2
E85054,601011,29,1416.16,1312.14,230,2
E85054,601012,73,3806.63,3526.92,618,2
E85055,601011,35,1773.69,1643.37,271,0
E85055,601012,86,4693.8,4349.13,654,0
E85056,601011,25,1337.65,1239.54,220,2
E85056,601012,44,2842.65,2633.63,402,2
E85057,601011,15,639.55,592.6,101,1
E85057,601012,16,1053.85,976.36,136,1
E85058,601011,27,1475.04,1366.62,210,2
E85058,601012,86,3956.11,3665.49,600,2
E85059,601011,22,849.4,787.05,136,2
E85059,601012,61,2974.74,2756.48,430,2
E85060,601011,11,619.7,574.17,105,1
E85060,601012,34,1989.32,1843.28,297,1
E85061,601011,14,734.57,680.59,118,2
E85061,601012,30,1381.47,1280,225,2
E85062,601011,25,995.65,922.57,175,0
E85062,601012,40,2004.06,1856.91,291,0
E85064,601011,10,555.6,514.77,73,2
E85064,601012,22,888.04,823.16,133,2
E85066,601011,6,287.68,266.56,50,1
E85066,601012,12,825.15,764.96,122,1
E85069,601011,16,802.88,743.89,126,2
E85069,601012,26,1126.75,1044.32,144,2
E85071,601011,9,1061.65,983.62,53,3
E85071,601012,11,428.08,396.86,51,3
E85074,601011,11,1030.26,954.45,122,0
E85074,601012,14,896.09,830.39,131,0
E85075,601011,5,215.39,199.58,30,0
E85075,601012,10,579.4,536.81,110,0
E85077,601011,6,303.58,281.37,52,2
E85077,601012,19,1286.47,1191.97,195,2
E85083,601011,18,983.86,911.85,163,2
E85083,601012,48,2543.52,2357.01,352,2
E85088,601011,14,627.3,581.34,100,2
E85088,601012,52,2287.17,2119.5,335,2
E85090,601011,7,275.4,255.18,45,2
E85090,601012,32,1500.69,1390.55,233,2
E85091,601011,2,91.8,85.06,15,1
E85091,601012,10,356.67,330.6,66,1
E85096,601011,13,530.17,491.26,85,2
E85096,601012,52,3099.34,2871.48,490,2
E85098,601011,4,144.99,134.36,25,0
E85098,601012,16,656.18,608.01,100,0
E85099,601011,6,360.33,333.84,60,0
E85099,601012,6,393.68,364.73,55,0
E85105,601011,5,244.8,226.81,40,2
E85105,601012,18,904.72,838.33,141,2
E85107,601011,14,739.98,685.61,113,0
E85107,601012,31,1736.78,1609.14,270,0
E85108,601011,7,258.34,239.39,55,2
E85108,601012,40,1459.33,1352.25,245,2
E85109,601011,5,303.75,281.42,45,0
E85109,601012,16,898.65,832.72,153,0
E85110,601011,3,148.43,137.53,25,0
E85110,601012,12,415.52,385.25,58,0
E85111,601011,17,1011.65,937.28,163,1
E85111,601012,35,1548.4,1434.72,234,1
E85112,601011,9,955.96,885.59,96,1
E85112,601012,16,803.46,744.41,120,1
E85113,601011,18,1158.9,1073.7,210,1
E85113,601012,47,2439.89,2260.81,372,1
E85114,601011,18,1151.72,1067.05,180,2
E85114,601012,54,3564.3,3302.22,519,2
E85115,601011,13,457.49,424.03,76,2
E85115,601012,26,902.78,837.14,144,2
E85116,601011,16,684.66,634.38,106,0
E85116,601012,26,1399.59,1296.85,211,0
E85117,601011,15,891.3,825.77,160,2
E85117,601012,31,1901.57,1761.77,257,2
E85118,601011,24,842.24,780.57,139,0
E85118,601012,19,673.76,624.43,99,0
E85119,601011,16,513.18,475.56,82,2
E85119,601012,66,3895.05,3608.91,665,2
E85120,601011,31,1860.34,1723.69,265,0
E85120,601012,73,3161.93,2930.42,463,0
E85121,601011,24,1147.66,1063.46,189,2
E85121,601012,68,3540.8,3280.89,555,2
E85122,601011,40,1943.86,1801.67,315,0
E85122,601012,56,2986.65,2767.54,407,0
E85123,601011,10,504.21,467.17,80,0
E85123,601012,25,1324.17,1226.84,225,0
E85124,601011,18,882.88,818,140,0
E85124,601012,32,1555.76,1441.87,189,0
E85125,601011,5,392.08,363.24,65,0
E85125,601012,15,880.5,815.76,125,0
E85126,601011,17,622.77,577.06,102,2
E85126,601012,45,3424.18,3172.61,401,2
E85127,601011,29,1259.79,1167.5,194,1
E85127,601012,51,2839.55,2630.92,374,1
E85128,601011,18,1314.37,1217.69,220,0
E85128,601012,31,1907.72,1767.59,248,0
E85129,601011,6,244.8,226.83,40,2
E85129,601012,30,1529.92,1417.52,275,2
E85130,601011,12,591.58,548.13,98,0
E85130,601012,29,1289.13,1194.86,182,0
E85600,601011,18,831.89,770.8,131,1
E85600,601012,31,1595.51,1478.58,213,1
E85605,601011,18,689.6,639.01,106,1
E85605,601012,38,1813.64,1680.51,291,1
E85617,601011,9,465.57,431.36,80,0
E85617,601012,16,923.42,855.53,135,0
E85623,601011,4,143.84,133.3,25,2
E85623,601012,9,359.82,333.4,55,2
E85624,601011,19,797.13,738.59,130,2
E85624,601012,51,2267.26,2100.86,349,2
E85625,601011,11,626.43,580.39,109,0
E85625,601012,16,695.9,645.09,93,0
E85628,601011,25,1343.17,1244.57,223,0
E85628,601012,38,2284.97,2116.98,310,0
E85630,601011,10,421.53,390.58,70,0
E85630,601012,14,830.1,769.38,94,0
E85633,601011,22,892.09,826.71,134,2
E85633,601012,57,2484.75,2303.2,395,2
E85635,601011,7,431.22,399.51,69,0
E85635,601012,27,1370.28,1269.81,207,0
E85636,601011,17,890.55,825.22,132,0
E85636,601012,46,2907.32,2694.24,364,0
E85640,601011,5,209.62,194.23,35,0
E85640,601012,22,1038.42,962.14,155,0
E85643,601011,7,261.58,242.39,45,2
E85643,601012,32,1715.78,1589.8,279,2
E85649,601011,6,177.88,164.84,30,0
E85649,601012,5,196.89,182.44,25,0
E85656,601011,5,302.58,280.34,50,2
E85656,601012,42,2132.21,1976.43,337,2
E85657,601011,16,599.41,555.42,100,0
E85657,601012,41,1947.51,1804.42,260,0
E85658,601011,4,240.24,222.58,40,1
E85658,601012,16,1117.4,1035.31,168,1
E85659,601011,1,30.6,28.36,5,2
E85659,601012,6,267.11,247.5,32,2
E85663,601011,32,1465.93,1358.57,238,2
E85663,601012,75,3134.96,2905.76,495,2
E85672,601011,3,91.8,85.07,15,1
E85672,601012,6,158.74,147.11,30,1
E85677,601011,9,333.17,308.72,55,0
E85677,601012,15,591.95,548.5,90,0
E85680,601011,15,857.9,794.85,135,0
E85680,601012,19,1221.86,1132.03,166,0
E85681,601011,22,895.43,829.68,145,2
E85681,601012,57,2736.1,2535.59,441,2
E85682,601011,8,444.11,411.48,75,2
E85682,601012,38,2148.32,1990.5,355,2
E85683,601011,15,1235.15,1144.28,193,1
E85683,601012,14,1169.09,1083.07,150,1
E85685,601011,19,1080.72,1001.39,179,1
E85685,601012,27,1559.55,1445.49,201,1
E85687,601012,4,431.54,399.78,70,0
E85692,601011,25,951.56,881.75,133,0
E85692,601012,36,1974.64,1829.49,278,0
E85693,601011,15,589.95,546.66,94,1
E85693,601012,20,661.47,613.06,106,1
E85694,601011,7,426.1,394.77,70,1
E85694,601012,15,722.5,669.43,110,1
E85696,601011,14,1185.84,1098.6,200,2
E85696,601012,28,1893.05,1753.82,275,2
E85697,601011,13,993.88,920.97,118,2
E85697,601012,37,1918.23,1777.47,283,2
E85699,601011,25,971.75,900.43,175,2
E85699,601012,45,2130.56,1974.06,274,2
E85700,601011,14,636.48,589.84,102,2
E85700,601012,19,977.31,905.8,113,2
E85707,601011,19,1157.98,1072.96,194,2
E85707,601012,51,2006.7,1860,307,2
E85708,601011,14,625.74,579.79,105,2
E85708,601012,19,725.62,672.57,102,2
E85712,601011,11,487.86,452.13,75,2
E85712,601012,24,1184.32,1097.6,171,2
E85713,601011,6,310.14,287.35,50,2
E85713,601012,30,1640.05,1519.51,288,2
E85714,601011,6,182.46,169.08,30,1
E85714,601012,11,532.57,493.43,85,1
E85715,601011,13,545.08,505.05,90,0
E85715,601012,31,1271.23,1177.99,199,0
E85716,601011,26,1311.28,1215.04,201,2
E85716,601012,53,2575.73,2386.8,380,2
E85718,601011,10,594.83,551.1,100,2
E85718,601012,29,1722.5,1595.87,264,2
E85719,601011,19,653.74,605.8,110,0
E85719,601012,27,1266.26,1173.26,180,0
E85721,601011,14,525.54,487.18,90,2
E85721,601012,20,842.88,781.2,109,2
E85723,601011,17,700.29,648.87,107,2
E85723,601012,26,1178.28,1091.93,182,2
E85725,601011,11,439.48,407.23,75,0
E85725,601012,24,1221.23,1131.7,183,0
E85726,601011,4,192.8,178.63,25,1
E85726,601012,12,515.81,478.13,87,1
E85733,601011,6,303.71,281.4,50,2
E85733,601012,14,588.78,545.65,97,2
E85734,601011,9,341.21,316.17,50,2
E85734,601012,34,1703.93,1578.85,244,2
E85735,601011,9,437.18,405.06,51,0
E85735,601012,23,1040.96,964.5,155,0
E85736,601011,23,909.21,842.5,150,2
E85736,601012,58,3040.7,2817.37,426,2
E85739,601011,22,1054.19,976.74,175,0
E85739,601012,55,3108.81,2880.4,470,0
E85740,601011,9,306.51,284.33,53,0
E85740,601012,7,540.3,500.75,67,0
E85743,601011,7,346.21,320.87,48,2
E85743,601012,24,1038.68,962.81,176,2
E85744,601011,22,1040.09,963.8,160,0
E85744,601012,39,1955.46,1811.98,274,0
E85745,601011,22,1045.18,968.51,163,2
E85745,601012,86,3421.72,3171.63,549,2
E85746,601011,12,653.39,605.57,119,0
E85746,601012,20,829.83,769.01,110,0
E85748,601011,16,740.94,686.52,125,0
E85748,601012,25,1386.26,1284.38,180,0
E85750,601011,15,622.39,576.91,101,2
E85750,601012,42,2038.89,1889.6,328,2
