PRACTICE,SUB_CHAPTER,Items,NIC,ACT COST,QUANTITY,ClusterNumber
C84135,601022,116,565.11,526.89,13533,2
C84136,601022,179,715.05,666.68,13944,2
C84138,601022,89,478.66,445.08,8328,2
C84140,601022,235,663.98,627.12,17027,3
C84142,601022,206,550.33,515.3,15365,1
C84144,601022,140,406.74,379.27,12644,2
C84150,601022,136,488.11,456.12,11310,1
C84151,601022,56,173.87,162.45,4916,0
C84602,601022,40,294.28,273.28,5264,0
C84605,601022,388,1525.88,1420.5,35368,1
C84613,601022,78,268.08,249.35,5824,3
C84619,601022,121,674.27,626.46,17087,1
C84621,601022,97,268.87,251.35,7084,0
C84624,601022,94,527.91,490.25,9644,1
C84628,601022,199,763.06,709.98,20132,0
C84629,601022,208,505.31,477.24,14169,2
C84637,601022,232,468.78,439.21,16514,2
C84646,601022,108,299.21,280.21,7644,3
C84647,601022,44,167.97,156.63,4816,3
C84650,601022,133,438.98,408.67,11100,2
C84654,601022,130,406.63,380.36,10850,1
C84656,601022,128,415.54,387.98,9937,1
C84658,601022,340,854.82,801.21,25439,2
C84660,601022,146,912.79,845.61,10738,3
C84664,601022,75,325.88,302.97,7840,1
C84667,601022,183,699.75,653.55,14140,1
C84672,601022,144,413.27,388.22,11011,0
C84676,601022,148,692.31,643.31,14476,2
C84679,601022,141,328.03,310.31,10143,2
C84680,601022,73,373.09,347,7080,0
C84682,601022,70,542.05,503.04,11396,0
C84683,601022,313,1253.74,1172.68,23391,0
C84688,601022,298,1399.41,1308.35,20968,2
C84691,601022,351,1217.75,1134.04,34584,0
C84692,601022,159,553.55,512.75,9961,3
C84693,601022,140,534.78,497.81,16276,1
C84694,601022,38,301.56,280.02,5817,2
C84695,601022,151,547.27,510.11,12178,0
C84696,601022,100,479.45,446.85,10692,1
C84698,601022,153,649.35,604.26,14610,2
C84703,601022,104,534.99,497.74,12748,1
C84704,601022,127,539.7,502.51,13432,2
C84705,601022,121,451.17,423.52,14941,1
C84709,601022,274,1479.49,1376.43,29148,1
C84710,601022,122,367.09,342.61,9408,2
C84712,601022,118,376.54,351.63,9032,0
C84714,601022,24,101.46,94.49,3360,0
C84717,601022,109,450.2,419.06,10080,2
C85001,601022,207,702.81,655.67,17605,2
C85003,601022,434,1925.89,1802.94,36912,2
C85004,601022,753,2165.93,2029.04,48057,1
C85005,601022,253,1192.04,1111.97,27424,3
C85006,601022,210,601.62,563.67,15444,3
C85007,601022,521,1787.89,1673.61,36525,2
C85008,601022,586,2152.62,2006.26,45864,3
C85009,601022,252,754.51,707.81,18230,0
C85010,601022,655,2408.2,2258.63,51311,1
C85013,601022,587,2316.56,2176.17,30679,2
C85014,601022,424,1163.64,1092.32,28967,2
C85016,601022,638,1595.38,1511.15,38909,1
C85017,601022,575,2334.04,2186.04,33448,2
C85018,601022,381,935.02,880.23,25439,2
C85019,601022,327,1046.35,983.96,21672,1
C85020,601022,557,1599.53,1501.7,35811,1
C85022,601022,621,1729.18,1623.11,44794,1
C85023,601022,521,2145.27,2002.28,41573,2
C85024,601022,152,745.39,696.02,20696,3
C85026,601022,129,642.08,597.46,15603,3
C85028,601022,236,533.76,501.34,15202,2
C85030,601022,518,1348.96,1263.56,37078,2
C85033,601022,343,1154.61,1082.34,24430,1
C85614,601022,121,355.66,337.55,8204,1
C85619,601022,269,1000.97,935.33,24190,2
C85622,601022,120,314.82,295.6,7839,2
C85623,601022,132,369.48,345.46,8571,1
C85628,601022,42,112.36,105.9,3708,2
C86001,601022,476,2122.83,1984.29,30981,2
C86002,601022,294,1474.05,1373.73,20827,2
C86003,601022,518,2222.6,2074.31,38888,3
C86005,601022,327,1385.69,1295.33,20720,2
C86006,601022,415,1664.59,1552.23,33064,1
C86007,601022,499,2437.28,2272.16,32884,3
C86009,601022,269,1208.39,1123.52,19103,3
C86011,601022,421,2297.92,2139.24,35661,1
C86012,601022,147,748.21,695.95,15568,3
C86013,601022,335,1535.19,1433.1,24446,3
C86014,601022,220,1066.19,994.94,16772,2
C86015,601022,339,1213.31,1133.66,26040,3
C86016,601022,327,1431.59,1333.74,24926,1
C86017,601022,382,1454.97,1355.92,31856,1
C86018,601022,451,2477.22,2307.86,32200,2
C86019,601022,607,2155.69,2014.64,42159,1
C86020,601022,456,2047.62,1908.22,32924,2
C86021,601022,320,1693.81,1578.51,26013,3
C86022,601022,458,1685.48,1572.95,36109,2
C86023,601022,317,1138.13,1060.39,27951,2
C86024,601022,312,1404.91,1307.36,30180,2
C86025,601022,291,1164.78,1085.83,23957,2
C86026,601022,224,962.5,896.72,19024,2
C86029,601022,481,2277.77,2120.47,42563,1
C86030,601022,98,538.46,501.38,6440,2
C86032,601022,231,1397.38,1301.82,16274,1
C86033,601022,183,1257.88,1169.94,17361,2
C86034,601022,404,1175.68,1107.69,24696,2
C86037,601022,399,2367.88,2202.99,30769,2
C86038,601022,363,1497.67,1397.18,21322,1
C86039,601022,243,1564.03,1454.16,21542,1
C86605,601022,249,2050.66,1904.26,33684,2
C86606,601022,105,393.71,367.49,8824,1
C86609,601022,129,495.59,464.17,8668,1
C86611,601022,194,978.21,910.4,14336,1
C86613,601022,194,922.07,861.9,13459,1
C86614,601022,447,1876.05,1748.7,35258,2
C86616,601022,210,488.15,456.67,16800,2
C86621,601022,222,1078.75,1008.19,17324,2
C86623,601022,99,229.61,214,7784,2
C86625,601022,50,423.08,392.91,6050,2
C86626,601022,52,311.29,289.18,6284,1
C87002,601022,923,3431.32,3195.87,75970,1
C87003,601022,528,1811.02,1688.46,43255,2
C87004,601022,502,1631.65,1522.18,33805,3
C87005,601022,633,3097.24,2882.86,69558,2
C87006,601022,596,1683.71,1584.98,38891,2
C87007,601022,448,1744.43,1629.82,33428,3
C87008,601022,594,2524.79,2353.15,55406,1
C87009,601022,360,1540.94,1437.91,29614,1
C87010,601022,236,659.74,617.73,16489,2
C87012,601022,402,2160.97,2012.67,42247,1
C87013,601022,346,1516.82,1418.79,24145,2
C87014,601022,206,823.06,767.95,15830,1
C87015,601022,270,1013.65,944.35,21356,3
C87016,601022,431,1569.17,1461.46,37985,1
C87017,601022,653,1809.14,1694.36,48046,2
C87018,601022,430,1052.86,996.79,24308,1
C87020,601022,239,1034.56,963.17,19712,3
C87022,601022,278,742.58,696.49,20151,1
C87023,601022,109,472.13,439.57,9876,2
C87024,601022,175,659.09,614.89,13378,2
C87029,601022,443,1707.06,1593.98,36376,1
C87030,601022,364,1554.68,1446.3,31248,3
C87031,601022,178,684.42,638.46,15992,3
C87603,601022,134,507.75,475.07,10790,2
C87604,601022,207,695.23,651.95,16738,1
C87606,601022,45,194.21,181.05,4116,2
C87608,601022,157,702.35,653.13,12464,2
C87616,601022,181,582.29,543.7,14566,1
C87620,601022,209,1313.67,1222.72,24644,2
C87621,601022,122,322.13,304.68,9352,2
C87622,601022,296,915.9,858.65,22685,2
C88005,601022,229,1211.89,1130.51,23535,1
C88006,601022,265,1099.68,1028.89,18522,2
C88007,601022,218,772.76,720.76,17122,0
C88008,601022,362,1342.79,1249.7,34560,2
C88009,601022,292,924.69,865.22,22240,2
C88010,601022,582,1990.31,1859.68,45437,3
C88011,601022,203,653.5,613.38,14907,2
C88014,601022,511,1451.93,1365.48,30100,2
C88015,601022,434,1466.45,1373.44,29789,3
C88016,601022,304,1245.2,1160.35,24415,1
C88018,601022,303,832.65,785.06,18850,1
C88019,601022,336,1425.08,1333.93,27785,2
C88020,601022,332,968.4,906.55,22785,2
C88021,601022,267,939.71,879.94,20260,3
C88022,601022,185,940.75,880.3,13495,3
C88023,601022,355,1391.79,1299.1,30879,1
C88024,601022,232,798.82,746.22,18232,3
C88025,601022,352,1235.98,1156.71,27744,1
C88026,601022,505,1377.79,1293.97,33496,1
C88027,601022,227,849.96,794.48,20004,2
C88028,601022,143,698.92,652.89,14960,1
C88030,601022,214,1110.04,1035.1,24130,2
C88031,601022,403,1744.11,1629.56,30372,1
C88032,601022,213,774.77,724.7,15196,3
C88033,601022,270,875.7,822.43,15106,2
C88034,601022,198,529.74,500.34,11571,1
C88035,601022,492,2353.33,2187.16,55590,2
C88036,601022,326,1033.77,970.01,27503,1
C88037,601022,526,1588.56,1491.59,35113,1
C88038,601022,420,1925.7,1800.92,33410,3
C88039,601022,328,1119.15,1044.75,24383,3
C88040,601022,194,607.84,567.92,14858,1
C88041,601022,423,1242.46,1162.05,29862,1
C88042,601022,375,985.91,925.88,24176,2
C88043,601022,331,1144.93,1071.8,23425,1
C88044,601022,72,311.61,290.74,7401,1
C88045,601022,233,948.51,887.16,23212,1
C88046,601022,84,268.11,250.28,7000,1
C88047,601022,366,1332.04,1247.36,28872,2
C88048,601022,407,1182.71,1112.46,27176,2
C88049,601022,174,573.19,535.69,14952,1
C88050,601022,271,1095.23,1028.04,15867,3
C88051,601022,350,2187.9,2034.22,48468,2
C88052,601022,138,579.6,540.17,11292,1
C88053,601022,91,282.94,265.31,5647,1
C88054,601022,148,902.81,839.32,19451,1
C88057,601022,167,426.1,399.26,10668,2
C88059,601022,93,264.39,249.04,6418,2
C88060,601022,416,1576.67,1476.2,27930,2
C88062,601022,67,268.23,250.4,5222,1
C88068,601022,89,225.85,213.41,6139,1
C88069,601022,826,2319.87,2180.67,59762,2
C88070,601022,352,1366.44,1272.26,28934,2
C88072,601022,508,1434.89,1348.83,35080,3
C88073,601022,162,735.75,688.09,14223,2
C88074,601022,223,785.43,732.76,18837,1
C88076,601022,239,743.86,699.21,17238,0
C88077,601022,114,650.28,603.95,14672,2
C88078,601022,246,875.29,817.51,19348,1
C88079,601022,108,383.4,360.47,8477,1
C88082,601022,66,347.47,323.57,6612,3
C88083,601022,99,399.52,375.32,6466,3
C88084,601022,246,783.56,735.94,14882,2
C88085,601022,279,1157.43,1081.57,23104,2
C88086,601022,126,379.98,356.52,9128,2
C88087,601022,510,1260,1184.43,31471,2
C88088,601022,227,746.66,696.83,18200,2
C88090,601022,171,588.51,552.81,11452,2
C88091,601022,87,654.35,607.26,13916,2
C88092,601022,455,1632.43,1527.03,35753,3
C88095,601022,121,657.95,612.55,15938,3
C88096,601022,288,1194.4,1115.3,23102,2
C88622,601022,162,372.97,352.58,9128,2
C88627,601022,20,95.05,88.38,2396,0
C88631,601022,103,292.35,275.07,8476,2
C88643,601022,131,415.73,389.22,11242,2
C88647,601022,181,838.45,781.01,14048,3
C88648,601022,206,1268.72,1180.66,24747,3
C88652,601022,51,290.78,270.95,6580,1
C88655,601022,79,305.22,284.61,6860,2
C88656,601022,71,225.27,210.53,5600,3
D81001,601022,122,752.87,702.81,11737,0
D81002,601022,268,698.45,653.63,22086,1
D81003,601022,333,700.96,669.61,19272,0
D81004,601022,368,1162.63,1084.15,24827,1
D81005,601022,67,270.95,254.49,5761,0
D81007,601022,377,1081.67,1008.29,33306,2
D81008,601022,883,3182.59,2968.36,65016,3
D81009,601022,171,833.34,777.21,15692,1
D81010,601022,591,1793.65,1687.38,40619,1
D81011,601022,588,1816,1692.75,46008,3
D81012,601022,204,895.73,835.98,20793,1
D81013,601022,82,300.32,280.99,8402,0
D81014,601022,827,3307.51,3088.95,58958,1
D81015,601022,383,1179.46,1099.85,28006,3
D81016,601022,313,1164.86,1094.78,26816,1
D81017,601022,172,513.7,482.27,12217,0
D81018,601022,269,821.62,768.11,16216,1
D81019,601022,223,644.27,602.14,17528,2
D81020,601022,556,1669.02,1560.3,42878,2
D81021,601022,597,1547.17,1447.3,41860,1
D81022,601022,354,1172.34,1238.69,27710,1
D81023,601022,597,1902.59,1773.06,53833,2
D81024,601022,368,1170.49,1092.07,28877,2
D81025,601022,345,1210.01,1133.51,32448,1
D81026,601022,1055,4194.3,3910.57,107255,2
D81027,601022,262,894.87,833.34,20480,1
D81028,601022,189,981.15,914.34,21560,1
D81029,601022,517,1678.41,1565.25,46115,1
D81030,601022,389,1184.2,1107.78,28726,1
D81031,601022,617,2221.58,2070.1,54996,1
D81032,601022,356,1201.62,1119.65,30282,1
D81033,601022,136,413.77,387.4,9300,1
D81034,601022,507,1605.44,1501.02,33734,3
D81035,601022,253,930.95,862.38,18606,1
D81036,601022,270,1242.49,1155.69,24593,3
D81037,601022,33,135.64,126.04,3976,0
D81038,601022,224,779.15,724.84,19068,1
D81039,601022,338,1661.48,1543.87,36152,3
D81040,601022,75,257.84,240.15,5240,3
D81041,601022,142,605.28,560.81,12656,1
D81042,601022,168,473.84,445.96,11403,1
D81043,601022,949,3160.6,2950.79,63152,1
D81044,601022,332,1443.26,1343.74,38749,1
D81045,601022,337,1169.6,1089.85,27441,3
D81046,601022,784,2417.71,2330.45,69396,1
D81047,601022,218,545.56,511.88,11830,1
D81049,601022,337,919.82,860.55,23565,1
D81050,601022,473,1490.78,1399.55,33315,1
D81051,601022,263,778.44,728.15,17486,1
D81052,601022,356,1637.38,1527.07,39797,3
D81053,601022,464,1581.88,1476.81,40070,2
D81054,601022,172,745.48,696.54,18517,0
D81055,601022,143,503.57,466.81,11560,3
D81056,601022,84,255.5,239.89,7724,0
D81057,601022,541,1356.53,1281.2,37069,1
D81058,601022,187,598.84,554.87,13354,1
D81059,601022,360,1076.23,1003.81,26775,3
D81060,601022,289,1018.62,950.42,21358,3
D81061,601022,503,1842.23,1716.58,43646,1
D81062,601022,344,1104.46,1030.85,26748,1
D81063,601022,394,1122.23,1049.86,31906,0
D81064,601022,196,1085.4,1010.01,26102,3
D81065,601022,228,664.9,621.09,20163,2
D81066,601022,111,577.86,539.35,13175,1
D81070,601022,110,292.12,275.55,8887,0
D81073,601022,220,871.62,811.49,21334,2
D81074,601022,98,300.49,280.58,8078,1
D81078,601022,85,300.36,279.97,8156,1
D81081,601022,137,497.59,462.81,12397,3
D81082,601022,176,882.03,821.73,17982,1
D81084,601022,191,573.02,533.13,14819,1
D81085,601022,278,964.24,902.13,13664,1
D81086,601022,306,842.61,797.59,20851,0
D81087,601022,183,463.73,431.58,13132,1
D81602,601022,87,354.69,331.74,8286,1
D81603,601022,426,1541.86,1437.58,33491,3
D81605,601022,159,457.36,428.61,12020,2
D81606,601022,70,230.38,214.66,6636,1
D81607,601022,94,296.41,275.66,7581,1
D81611,601022,381,1318.82,1222.43,27969,1
D81612,601022,106,425.15,396.13,9203,1
D81615,601022,187,606.74,568.11,15036,0
D81616,601022,117,486.58,455.77,9930,1
D81618,601022,133,494.8,461.7,11474,1
D81619,601022,151,437.27,407.14,11822,1
D81622,601022,415,1475.73,1379.24,30344,0
D81623,601022,136,434.54,406.23,9870,3
D81624,601022,217,635.27,593.64,18944,2
D81625,601022,538,2069.29,1940.21,30274,0
D81629,601022,216,649.44,607.96,17500,0
D81630,601022,173,557.49,520.15,13852,0
D81631,601022,311,830.32,777,25032,0
D81633,601022,252,895.01,836.65,19612,0
D81637,601022,119,484.8,451.73,9624,0
D81645,601022,114,363.63,339.43,9380,0
D82001,601022,494,1706.99,1591.76,35564,3
D82002,601022,431,2056.87,1917.39,27763,1
D82003,601022,607,2664.19,2487.12,66152,3
D82004,601022,673,1919.24,1796.81,47560,3
D82005,601022,448,1584.99,1477.98,35399,3
D82006,601022,333,1294.31,1202.78,23665,3
D82007,601022,755,3286.56,3065.02,83074,2
D82008,601022,289,1285.45,1204.73,24531,1
D82009,601022,423,1635.03,1519.81,30674,3
D82010,601022,169,967.41,896.14,10276,3
D82011,601022,352,1822.44,1699.53,34525,1
D82012,601022,284,1675.56,1560.68,34814,1
D82013,601022,135,765.8,712.74,19277,1
D82015,601022,399,1598.45,1488.63,28369,3
D82016,601022,444,1451.66,1355.34,28193,3
D82017,601022,254,973.28,909.19,22575,1
D82018,601022,226,1426.79,1325.24,30056,3
D82019,601022,417,2050.67,1906.46,50168,3
D82020,601022,333,1514.74,1416.09,23560,1
D82022,601022,267,1118.42,1042.5,16223,3
D82023,601022,315,1552.65,1445.3,30704,1
D82024,601022,146,744.31,692.45,14160,1
D82025,601022,415,1214.63,1136.17,27426,3
D82026,601022,265,1223.64,1141.88,24223,1
D82027,601022,361,1356.37,1265.25,27243,3
D82028,601022,270,1030.54,955.83,23784,3
D82029,601022,658,2279.21,2128.56,45020,3
D82030,601022,305,947.62,886.57,21670,3
D82031,601022,233,921.1,857.6,18203,3
D82032,601022,280,975.27,909.5,21598,3
D82034,601022,589,2468.17,2295.14,48268,3
D82035,601022,519,1876.06,1741.23,37408,3
D82036,601022,251,985.59,915.93,16730,3
D82037,601022,424,1593.32,1480.63,32486,3
D82038,601022,92,420.28,391.52,8078,3
D82039,601022,372,1411.46,1311.19,31217,3
D82040,601022,441,1493.81,1404.68,27200,0
D82041,601022,242,1370.27,1275.77,24629,1
D82042,601022,252,1098.98,1019.58,22432,3
D82043,601022,329,1250.02,1162.8,22806,3
D82044,601022,1439,5716.3,5327.95,113507,3
D82045,601022,467,2024.75,1886.4,42435,1
D82046,601022,220,767.3,711.09,11340,3
D82047,601022,183,937.74,876.59,17140,1
D82048,601022,330,1695.17,1582.91,34036,1
D82049,601022,300,593.44,549.7,9135,3
D82050,601022,195,1315.39,1223.14,21852,3
D82051,601022,574,1939.82,1810.85,51625,3
D82053,601022,311,1131.45,1053.48,22401,3
D82054,601022,581,2392.8,2225.67,47874,3
D82056,601022,373,1218.58,1128.88,26245,3
D82057,601022,452,1128.55,1049.42,29456,3
D82058,601022,894,3268.1,3042.27,74252,3
D82059,601022,567,1966.63,1832.76,42594,3
D82060,601022,135,563.44,529.12,13697,1
D82062,601022,293,1002.41,937.52,19297,3
D82063,601022,410,1451.25,1353.53,35082,3
D82064,601022,526,2068.03,1929.7,40674,1
D82065,601022,385,1296.86,1205.32,25872,3
D82066,601022,319,1652.52,1538.58,17488,3
D82067,601022,419,1978.21,1839.6,46172,2
D82068,601022,279,837.14,779.35,21284,3
D82069,601022,87,755.8,701.68,9716,3
D82070,601022,236,911.27,844.5,19014,3
D82071,601022,442,2351.74,2190,41041,3
D82072,601022,210,956.85,890.26,11282,3
D82073,601022,169,587.66,551.75,13921,1
D82076,601022,148,991.17,922.38,16538,1
D82078,601022,247,748.62,696.06,18109,3
D82079,601022,294,937.23,868.15,18336,3
D82080,601022,276,1222.57,1134.39,16763,3
D82081,601022,175,1166,1083.51,25860,3
D82084,601022,340,1324.47,1235.4,23320,3
D82085,601022,207,956.29,889.14,16296,3
D82087,601022,199,730.08,685.14,15865,0
D82088,601022,56,239.74,222.73,6016,0
D82096,601022,160,978.93,910.78,20050,0
D82099,601022,302,1559.42,1451.8,33605,0
D82100,601022,210,551.98,511.62,13384,3
D82104,601022,308,943.46,878.59,21430,3
D82105,601022,261,1024.74,953.88,20124,3
D82106,601022,111,420.25,392.66,8900,1
D82600,601022,89,210.88,195.79,6992,3
D82604,601022,109,337.52,312.77,9492,3
D82613,601022,358,1447.63,1350.19,35680,2
D82618,601022,199,1087.17,1010.96,19662,1
D82621,601022,419,1508.01,1399.06,29785,3
D82624,601022,131,792.42,736.79,8380,1
D82628,601022,125,449.86,417.35,9744,3
D83001,601022,290,1187.77,1107.23,22800,3
D83002,601022,511,2019.69,1883.6,50939,2
D83003,601022,150,573.89,531.57,10899,3
D83004,601022,255,1247.92,1159.42,34988,1
D83005,601022,472,1960.13,1822.33,40966,3
D83006,601022,258,871.94,808.66,20524,3
D83007,601022,273,953.35,884.94,22773,3
D83008,601022,668,2628.19,2452.2,52283,2
D83009,601022,566,3161.98,2940.86,63564,3
D83010,601022,380,1054.25,984.02,26970,3
D83011,601022,310,1599.11,1486.77,38152,3
D83012,601022,573,1822.73,1700.11,48105,1
D83013,601022,457,1725.56,1606.94,35948,3
D83014,601022,340,1041.92,971.31,26624,3
D83015,601022,170,911.29,847.51,25102,3
D83016,601022,363,1835.06,1705.72,45006,3
D83017,601022,474,1307.41,1219.84,33330,3
D83018,601022,421,1530.4,1422.91,37014,3
D83019,601022,298,585.25,542.16,17115,3
D83020,601022,301,1014.38,939.99,21069,3
D83021,601022,540,1592.4,1487.31,42451,1
D83022,601022,356,1116.64,1043.31,27257,3
D83023,601022,369,1504.19,1401.42,39780,3
D83024,601022,247,1160.52,1079.32,30104,1
D83026,601022,277,822.96,764.89,22848,3
D83027,601022,293,756.47,704.83,22687,1
D83028,601022,220,722.8,672.45,19544,3
D83029,601022,428,1977.24,1840.14,34080,1
D83030,601022,198,718.43,671.93,19948,2
D83033,601022,291,729.54,681.03,16543,3
D83034,601022,483,1433.42,1336.89,30870,3
D83035,601022,401,1440.19,1342.98,27788,3
D83036,601022,83,566.47,525.85,11296,3
D83037,601022,449,1478.17,1375.02,37369,3
D83038,601022,333,1199.71,1118.08,27418,1
D83039,601022,675,2088.14,1951.55,58152,2
D83040,601022,311,1304.77,1216.2,22323,3
D83041,601022,261,769.04,713.69,22820,3
D83043,601022,177,721.61,669.66,15540,3
D83044,601022,621,1678.15,1562.47,49056,1
D83045,601022,212,861.27,802.65,15934,3
D83046,601022,275,1677.87,1558.69,42562,1
D83047,601022,374,1630.55,1517.4,45774,3
D83048,601022,564,2042.09,1904.5,49018,3
D83049,601022,186,565.54,526.04,16499,3
D83050,601022,159,651.95,606.43,17720,1
D83051,601022,323,1668.59,1552.09,42506,1
D83053,601022,373,1291.13,1199.08,30922,3
D83054,601022,165,526.39,487.89,10962,3
D83055,601022,500,1538.28,1431.41,36267,3
D83056,601022,212,1078.5,1003.44,29602,2
D83057,601022,359,1137.52,1061.8,27116,3
D83058,601022,173,922.63,857.07,24220,1
D83059,601022,439,1590.91,1491.24,36694,0
D83060,601022,834,2367.07,2211.74,55287,3
D83061,601022,280,883.72,822.85,23366,3
D83062,601022,432,1241.95,1160.22,34540,3
D83064,601022,218,880.08,820.4,13272,3
D83067,601022,142,614.1,570.51,13004,1
D83069,601022,168,635.9,589.21,11884,3
D83070,601022,186,707.76,655.71,16448,3
D83073,601022,90,359.84,335.24,11928,1
D83074,601022,238,1389.96,1291.58,29765,0
D83075,601022,313,1091.06,1017.92,25754,1
D83076,601022,91,666.86,618.83,12824,3
D83078,601022,254,1019.51,948.13,18375,1
D83079,601022,326,1043.31,973.26,26094,1
D83080,601022,117,521.73,485.15,14416,1
D83081,601022,211,1280.72,1189.84,28542,1
D83082,601022,158,563.68,525.5,14014,3
D83084,601022,116,579.15,537.98,15528,1
D83608,601022,215,931.71,868.26,23021,3
D83610,601022,320,973.68,908.16,26670,1
D83615,601022,57,204.64,190.39,6156,1
E81001,601022,163,416.88,395.35,9635,2
E81002,601022,182,612.59,571.91,13461,1
E81003,601022,542,1924.09,1796.43,33959,1
E81004,601022,382,1152.23,1074.93,31981,1
E81005,601022,284,1519.99,1415.87,36098,2
E81006,601022,182,869.26,808.46,24034,1
E81007,601022,128,665.6,617.17,10801,1
E81008,601022,552,1719.85,1615.71,41264,2
E81009,601022,265,1318.98,1227.35,30236,1
E81010,601022,257,1352.25,1261.41,32150,2
E81011,601022,361,1485.75,1392.1,30660,1
E81012,601022,417,1471.71,1370.87,32358,3
E81013,601022,283,1700.05,1584.37,35834,0
E81014,601022,277,1517.5,1410.18,31252,1
E81015,601022,407,1504.42,1401.29,35506,1
E81016,601022,206,1393.45,1293.8,28689,2
E81017,601022,161,896.36,833,23434,3
E81018,601022,303,2097.64,1947.84,40494,1
E81019,601022,377,2016.44,1875.47,41932,2
E81021,601022,308,1392.51,1301.33,28289,2
E81022,601022,313,1251.8,1165.13,25780,1
E81023,601022,88,490.44,456.48,11430,1
E81024,601022,178,1215.9,1127.27,9234,3
E81025,601022,87,778.78,722.55,13692,1
E81026,601022,140,1073.67,996.96,19404,0
E81027,601022,292,1417.33,1324.35,26880,0
E81028,601022,345,1531.1,1426.12,36076,2
E81029,601022,275,1880.82,1746.7,28235,1
E81030,601022,253,1103.88,1028.75,26444,0
E81031,601022,145,454.72,421.4,10488,3
E81032,601022,454,3178.29,2953.91,51902,0
E81033,601022,537,2147.92,2009.35,39548,1
E81034,601022,148,727.37,677.78,16878,1
E81035,601022,330,1074.8,1003.6,24750,1
E81036,601022,409,1501.43,1398.92,33330,1
E81037,601022,349,1844.45,1715.33,34560,3
E81038,601022,376,1637.87,1524.65,41327,3
E81040,601022,272,793.09,741.15,19976,1
E81041,601022,278,1483.95,1380.2,35782,2
E81043,601022,176,1214.02,1128.15,27058,1
E81044,601022,558,2141.17,1995.16,46132,1
E81045,601022,216,978.92,910.95,23624,3
E81046,601022,382,1283.77,1200.35,28628,3
E81047,601022,125,834.71,775.12,16744,1
E81048,601022,270,1272.97,1184.68,28934,2
E81049,601022,165,904.13,840.13,20326,1
E81050,601022,312,1115.88,1038.28,21900,1
E81052,601022,202,974.09,907.09,23394,1
E81054,601022,77,335.28,311.82,9070,2
E81056,601022,223,1016.36,946.11,24776,1
E81057,601022,479,1806.94,1687.09,34376,1
E81059,601022,201,559.6,525.52,14333,1
E81060,601022,128,531.92,495.17,13910,1
E81061,601022,163,435.03,405.75,13419,1
E81062,601022,177,1001.36,930.93,18642,2
E81063,601022,444,1409.78,1323.09,38347,2
E81064,601022,107,715.89,664.74,15560,0
E81065,601022,247,912.76,858.25,23918,2
E81069,601022,187,721.85,676.48,17031,3
E81073,601022,234,1368.63,1273.07,28212,0
E81074,601022,345,965,906.64,17682,1
E81075,601022,25,204.01,189.36,3444,1
E81076,601022,215,921.18,862.96,17241,2
E81077,601022,117,421.68,394.62,8149,1
E81611,601022,66,288.97,269.38,7994,1
E81612,601022,214,1071.8,999.35,24931,2
E81615,601022,96,446.49,415.36,13300,0
E81617,601022,129,632.39,588.28,16912,1
E81631,601022,137,559.62,520.77,16146,2
E81632,601022,162,1184.46,1101.57,18813,1
E81633,601022,55,351.83,326.97,6584,0
E81635,601022,60,400.89,372.08,6300,1
E82001,601022,696,2186.72,2044,53625,1
E82002,601022,303,1120.19,1046.67,29897,1
E82004,601022,172,640.73,599.61,15792,1
E82005,601022,1350,4771.49,4458.65,105422,1
E82006,601022,327,930.83,868.95,26462,3
E82007,601022,171,732.21,682.64,16256,1
E82008,601022,461,2110.06,1975.13,36890,3
E82009,601022,288,1039.27,975.71,26719,1
E82012,601022,303,1980.46,1840.33,38790,1
E82013,601022,410,1442.12,1352.9,34276,1
E82014,601022,239,761.19,715.14,20325,1
E82015,601022,330,935.67,882.69,24199,1
E82017,601022,325,1366.25,1277.86,31620,1
E82018,601022,451,1546.9,1451.42,39897,1
E82019,601022,735,2710.85,2534.74,47537,1
E82020,601022,241,739.7,698.27,19761,1
E82021,601022,177,654.4,606.77,10974,1
E82022,601022,361,1679.92,1574.15,31559,1
E82023,601022,319,1168.56,1091.49,24301,1
E82024,601022,375,1281.2,1198.8,29498,1
E82025,601022,553,1936.74,1818.18,45280,1
E82027,601022,223,1106.92,1035.82,25963,1
E82028,601022,194,887.45,830.64,16450,1
E82031,601022,392,1640.17,1539.6,34024,1
E82032,601022,608,2269.1,2129.39,48767,1
E82034,601022,182,921.75,862.21,18396,1
E82035,601022,554,2349.68,2196.04,41538,1
E82037,601022,266,1187.57,1114.46,24694,1
E82038,601022,183,1049.61,976.86,21914,1
E82040,601022,790,2598.71,2430.07,58928,1
E82041,601022,330,1014.09,950.14,20343,1
E82042,601022,453,1384.76,1297.43,36751,2
E82043,601022,291,1468.18,1368.53,34048,1
E82044,601022,321,1690.61,1575.79,35291,1
E82045,601022,380,1407.47,1323.53,25866,2
E82046,601022,297,1328.63,1243.54,29655,1
E82048,601022,211,1378.01,1279.45,35882,1
E82049,601022,77,450.35,420.41,9337,1
E82050,601022,144,573.81,535.1,16432,1
E82051,601022,379,1714.63,1599.1,36873,1
E82053,601022,212,777.29,723.13,19908,1
E82054,601022,353,1212.04,1142.86,27422,0
E82055,601022,193,1068.9,996.26,22779,1
E82056,601022,315,1052.96,984.18,24724,1
E82057,601022,106,489.1,456.46,9130,1
E82058,601022,277,1061.98,993.44,20125,0
E82059,601022,186,946.43,882.39,21755,1
